,Adults,Children,LeadDays,LengthOfStay,ArrivalDate-WeekDay,1005,1015,1016,1017,1032,1033,1034,1039,1042,1047,1050,1051,1052,1078,1080,40000,40006,1000,1014,1001
120,2,0,2,4,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
121,1,0,25,1,Monday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
122,1,2,23,4,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001
123,1,1,47,4,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
124,4,0,30,5,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
125,1,2,47,1,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
126,1,1,27,6,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
127,1,1,44,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
128,2,0,2,2,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
129,2,2,22,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
130,1,0,27,6,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
131,3,2,5,1,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
132,2,2,80,9,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
133,4,2,54,5,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
134,1,0,92,8,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
135,3,2,39,8,Thursday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
136,2,1,0,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
137,6,0,79,2,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
138,4,1,18,1,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
139,3,0,31,9,Monday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
140,2,0,39,1,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
141,3,0,85,7,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
142,4,0,27,6,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
143,5,0,70,8,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
144,4,1,9,7,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
145,5,1,42,1,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
146,2,0,20,5,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
147,6,0,17,1,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
148,6,0,27,4,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
149,5,0,22,2,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
150,5,0,100,7,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
151,3,2,76,8,Friday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
152,2,1,1,4,Saturday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
153,2,0,16,1,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
154,1,0,72,7,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
155,6,1,27,1,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
156,1,2,8,4,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
157,3,1,0,7,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
158,2,0,2,5,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
159,1,0,55,1,Wednesday,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
160,2,1,20,9,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
161,6,0,85,8,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
162,2,0,10,4,Tuesday,1.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
163,4,1,18,1,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
164,1,1,0,2,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
165,1,2,2,5,Friday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
166,1,0,5,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
167,5,0,66,8,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
168,1,0,78,2,Thursday,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
169,2,0,11,1,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
170,6,0,3,5,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
171,6,1,80,8,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
172,6,0,1,2,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
173,5,2,23,8,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
174,2,0,93,3,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
175,3,1,49,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
176,5,2,33,1,Tuesday,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
177,6,1,47,9,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
178,6,0,72,1,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
179,1,0,31,1,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
180,6,0,40,8,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001
181,2,0,31,8,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
182,2,0,66,5,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
183,3,0,50,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
184,4,0,41,3,Sunday,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
185,6,1,47,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
186,5,2,21,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
187,1,1,10,1,Saturday,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
188,4,1,19,1,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
189,1,0,97,1,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
190,4,0,0,4,Sunday,1.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
191,2,1,59,5,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001
192,1,2,30,4,Friday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001
193,6,0,5,1,Wednesday,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
194,6,0,2,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
195,1,1,42,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
196,5,2,34,7,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
197,2,0,1,1,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
198,1,1,39,3,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
199,3,0,16,6,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
200,5,0,2,4,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
201,3,0,55,6,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
202,5,1,88,1,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
203,4,2,1,3,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
204,1,2,4,7,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
205,2,1,17,2,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
206,1,0,27,9,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
207,3,1,48,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
208,1,0,79,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
209,1,0,64,5,Saturday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
210,1,0,64,7,Saturday,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
211,5,0,30,1,Friday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
212,1,0,1,4,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
213,1,0,81,1,Monday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
214,6,0,32,3,Sunday,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
215,5,2,42,3,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
216,4,0,0,4,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
217,4,1,1,7,Monday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
218,1,0,52,3,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
219,5,0,67,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
220,6,2,17,8,Tuesday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
221,1,0,0,4,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
222,4,1,1,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
223,4,1,1,1,Monday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
224,6,2,45,1,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
225,3,0,28,4,Sunday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
226,4,0,60,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
227,6,2,66,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
228,1,0,19,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
229,1,0,73,3,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
230,2,1,87,6,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
231,4,1,82,3,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
232,1,1,5,9,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
233,5,0,3,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
234,6,0,2,7,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
235,6,1,3,2,Sunday,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
236,4,0,55,4,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
237,1,0,36,1,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
238,3,2,8,2,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
239,1,0,35,7,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
240,4,0,46,2,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
