;adults;children;leaddays;lengthofstay;arrivaldateweekday;channel;language;currency;cluster
486;1;0;0;1;thursday;web;fr-fr;gbp;Transient
487;1;0;0;1;thursday;web;fr-fr;others;Transient
488;1;0;0;1;thursday;web;de-de;usd;Transient
489;1;0;0;1;thursday;web;de-de;eur;Transient
490;1;0;0;1;thursday;web;de-de;gbp;Transient
491;1;0;0;1;thursday;web;de-de;others;Transient
492;1;0;0;1;thursday;web;it-it;usd;Transient
493;1;0;0;1;thursday;web;it-it;eur;Transient
494;1;0;0;1;thursday;web;it-it;gbp;Transient
495;1;0;0;1;thursday;web;it-it;others;Transient
496;1;0;0;1;thursday;web;es-es;usd;Transient
497;1;0;0;1;thursday;web;es-es;eur;Transient
498;1;0;0;1;thursday;web;es-es;gbp;Transient
499;1;0;0;1;thursday;web;es-es;others;Transient
500;1;0;0;1;thursday;web;others;usd;Transient
501;1;0;0;1;thursday;web;others;eur;Transient
502;1;0;0;1;thursday;web;others;gbp;Transient
503;1;0;0;1;thursday;web;others;others;Transient
504;1;0;0;1;thursday;sbe;en-us;usd;Transient
505;1;0;0;1;thursday;sbe;en-us;eur;Transient
506;1;0;0;1;thursday;sbe;en-us;gbp;Transient
507;1;0;0;1;thursday;sbe;en-us;others;Transient
508;1;0;0;1;thursday;sbe;fr-fr;usd;Transient
509;1;0;0;1;thursday;sbe;fr-fr;eur;Transient
510;1;0;0;1;thursday;sbe;fr-fr;gbp;Transient
511;1;0;0;1;thursday;sbe;fr-fr;others;Transient
512;1;0;0;1;thursday;sbe;de-de;usd;Transient
513;1;0;0;1;thursday;sbe;de-de;eur;Transient
514;1;0;0;1;thursday;sbe;de-de;gbp;Transient
515;1;0;0;1;thursday;sbe;de-de;others;Transient
516;1;0;0;1;thursday;sbe;it-it;usd;Transient
517;1;0;0;1;thursday;sbe;it-it;eur;Transient
518;1;0;0;1;thursday;sbe;it-it;gbp;Transient
519;1;0;0;1;thursday;sbe;it-it;others;Transient
520;1;0;0;1;thursday;sbe;es-es;usd;Transient
521;1;0;0;1;thursday;sbe;es-es;eur;Transient
522;1;0;0;1;thursday;sbe;es-es;gbp;Transient
523;1;0;0;1;thursday;sbe;es-es;others;Transient
524;1;0;0;1;thursday;sbe;others;usd;Transient
525;1;0;0;1;thursday;sbe;others;eur;Transient
526;1;0;0;1;thursday;sbe;others;gbp;Transient
527;1;0;0;1;thursday;sbe;others;others;Transient
528;1;0;0;1;thursday;mobileweb;en-us;usd;Transient
529;1;0;0;1;thursday;mobileweb;en-us;eur;Transient
530;1;0;0;1;thursday;mobileweb;en-us;gbp;Transient
531;1;0;0;1;thursday;mobileweb;en-us;others;Transient
532;1;0;0;1;thursday;mobileweb;fr-fr;usd;Transient
533;1;0;0;1;thursday;mobileweb;fr-fr;eur;Transient
534;1;0;0;1;thursday;mobileweb;fr-fr;gbp;Transient
535;1;0;0;1;thursday;mobileweb;fr-fr;others;Transient
536;1;0;0;1;thursday;mobileweb;de-de;usd;Transient
537;1;0;0;1;thursday;mobileweb;de-de;eur;Transient
538;1;0;0;1;thursday;mobileweb;de-de;gbp;Transient
539;1;0;0;1;thursday;mobileweb;de-de;others;Transient
540;1;0;0;1;thursday;mobileweb;it-it;usd;Transient
541;1;0;0;1;thursday;mobileweb;it-it;eur;Transient
542;1;0;0;1;thursday;mobileweb;it-it;gbp;Transient
543;1;0;0;1;thursday;mobileweb;it-it;others;Transient
544;1;0;0;1;thursday;mobileweb;es-es;usd;Transient
545;1;0;0;1;thursday;mobileweb;es-es;eur;Transient
546;1;0;0;1;thursday;mobileweb;es-es;gbp;Transient
547;1;0;0;1;thursday;mobileweb;es-es;others;Transient
548;1;0;0;1;thursday;mobileweb;others;usd;Transient
549;1;0;0;1;thursday;mobileweb;others;eur;Transient
550;1;0;0;1;thursday;mobileweb;others;gbp;Transient
551;1;0;0;1;thursday;mobileweb;others;others;Transient
552;1;0;0;1;thursday;gds;en-us;usd;Transient
553;1;0;0;1;thursday;gds;en-us;eur;Transient
554;1;0;0;1;thursday;gds;en-us;gbp;Transient
555;1;0;0;1;thursday;gds;en-us;others;Transient
556;1;0;0;1;thursday;gds;fr-fr;usd;Transient
557;1;0;0;1;thursday;gds;fr-fr;eur;Transient
558;1;0;0;1;thursday;gds;fr-fr;gbp;Transient
559;1;0;0;1;thursday;gds;fr-fr;others;Transient
560;1;0;0;1;thursday;gds;de-de;usd;Transient
561;1;0;0;1;thursday;gds;de-de;eur;Transient
562;1;0;0;1;thursday;gds;de-de;gbp;Transient
563;1;0;0;1;thursday;gds;de-de;others;Transient
564;1;0;0;1;thursday;gds;it-it;usd;Transient
565;1;0;0;1;thursday;gds;it-it;eur;Transient
566;1;0;0;1;thursday;gds;it-it;gbp;Transient
567;1;0;0;1;thursday;gds;it-it;others;Transient
568;1;0;0;1;thursday;gds;es-es;usd;Transient
569;1;0;0;1;thursday;gds;es-es;eur;Transient
570;1;0;0;1;thursday;gds;es-es;gbp;Transient
571;1;0;0;1;thursday;gds;es-es;others;Transient
572;1;0;0;1;thursday;gds;others;usd;Transient
573;1;0;0;1;thursday;gds;others;eur;Transient
574;1;0;0;1;thursday;gds;others;gbp;Transient
575;1;0;0;1;thursday;gds;others;others;Transient
576;1;0;0;1;thursday;others;en-us;usd;Transient
577;1;0;0;1;thursday;others;en-us;eur;Transient
578;1;0;0;1;thursday;others;en-us;gbp;Transient
579;1;0;0;1;thursday;others;en-us;others;Transient
580;1;0;0;1;thursday;others;fr-fr;usd;Transient
581;1;0;0;1;thursday;others;fr-fr;eur;Transient
582;1;0;0;1;thursday;others;fr-fr;gbp;Transient
583;1;0;0;1;thursday;others;fr-fr;others;Transient
584;1;0;0;1;thursday;others;de-de;usd;Transient
585;1;0;0;1;thursday;others;de-de;eur;Transient
586;1;0;0;1;thursday;others;de-de;gbp;Transient
587;1;0;0;1;thursday;others;de-de;others;Transient
588;1;0;0;1;thursday;others;it-it;usd;Transient
589;1;0;0;1;thursday;others;it-it;eur;Transient
590;1;0;0;1;thursday;others;it-it;gbp;Transient
591;1;0;0;1;thursday;others;it-it;others;Transient
592;1;0;0;1;thursday;others;es-es;usd;Transient
593;1;0;0;1;thursday;others;es-es;eur;Transient
594;1;0;0;1;thursday;others;es-es;gbp;Transient
595;1;0;0;1;thursday;others;es-es;others;Transient
596;1;0;0;1;thursday;others;others;usd;Transient
597;1;0;0;1;thursday;others;others;eur;Transient
598;1;0;0;1;thursday;others;others;gbp;Transient
599;1;0;0;1;thursday;others;others;others;Transient
600;1;0;0;1;friday;web;en-us;usd;Transient
601;1;0;0;1;friday;web;en-us;eur;Transient
602;1;0;0;1;friday;web;en-us;gbp;Transient
603;1;0;0;1;friday;web;en-us;others;Transient
604;1;0;0;1;friday;web;fr-fr;usd;Transient
605;1;0;0;1;friday;web;fr-fr;eur;Transient
606;1;0;0;1;friday;web;fr-fr;gbp;Transient
607;1;0;0;1;friday;web;fr-fr;others;Transient
608;1;0;0;1;friday;web;de-de;usd;Transient
609;1;0;0;1;friday;web;de-de;eur;Transient
610;1;0;0;1;friday;web;de-de;gbp;Transient
611;1;0;0;1;friday;web;de-de;others;Transient
612;1;0;0;1;friday;web;it-it;usd;Transient
613;1;0;0;1;friday;web;it-it;eur;Transient
614;1;0;0;1;friday;web;it-it;gbp;Transient
615;1;0;0;1;friday;web;it-it;others;Transient
616;1;0;0;1;friday;web;es-es;usd;Transient
617;1;0;0;1;friday;web;es-es;eur;Transient
618;1;0;0;1;friday;web;es-es;gbp;Transient
619;1;0;0;1;friday;web;es-es;others;Transient
620;1;0;0;1;friday;web;others;usd;Transient
621;1;0;0;1;friday;web;others;eur;Transient
622;1;0;0;1;friday;web;others;gbp;Transient
623;1;0;0;1;friday;web;others;others;Transient
624;1;0;0;1;friday;sbe;en-us;usd;Transient
625;1;0;0;1;friday;sbe;en-us;eur;Transient
626;1;0;0;1;friday;sbe;en-us;gbp;Transient
627;1;0;0;1;friday;sbe;en-us;others;Transient
628;1;0;0;1;friday;sbe;fr-fr;usd;Transient
629;1;0;0;1;friday;sbe;fr-fr;eur;Transient
630;1;0;0;1;friday;sbe;fr-fr;gbp;Transient
631;1;0;0;1;friday;sbe;fr-fr;others;Transient
632;1;0;0;1;friday;sbe;de-de;usd;Transient
633;1;0;0;1;friday;sbe;de-de;eur;Transient
634;1;0;0;1;friday;sbe;de-de;gbp;Transient
635;1;0;0;1;friday;sbe;de-de;others;Transient
636;1;0;0;1;friday;sbe;it-it;usd;Transient
637;1;0;0;1;friday;sbe;it-it;eur;Transient
638;1;0;0;1;friday;sbe;it-it;gbp;Transient
639;1;0;0;1;friday;sbe;it-it;others;Transient
640;1;0;0;1;friday;sbe;es-es;usd;Transient
641;1;0;0;1;friday;sbe;es-es;eur;Transient
642;1;0;0;1;friday;sbe;es-es;gbp;Transient
643;1;0;0;1;friday;sbe;es-es;others;Transient
644;1;0;0;1;friday;sbe;others;usd;Transient
645;1;0;0;1;friday;sbe;others;eur;Transient
646;1;0;0;1;friday;sbe;others;gbp;Transient
647;1;0;0;1;friday;sbe;others;others;Transient
648;1;0;0;1;friday;mobileweb;en-us;usd;Transient
649;1;0;0;1;friday;mobileweb;en-us;eur;Transient
650;1;0;0;1;friday;mobileweb;en-us;gbp;Transient
651;1;0;0;1;friday;mobileweb;en-us;others;Transient
652;1;0;0;1;friday;mobileweb;fr-fr;usd;Transient
653;1;0;0;1;friday;mobileweb;fr-fr;eur;Transient
654;1;0;0;1;friday;mobileweb;fr-fr;gbp;Transient
655;1;0;0;1;friday;mobileweb;fr-fr;others;Transient
656;1;0;0;1;friday;mobileweb;de-de;usd;Transient
657;1;0;0;1;friday;mobileweb;de-de;eur;Transient
658;1;0;0;1;friday;mobileweb;de-de;gbp;Transient
659;1;0;0;1;friday;mobileweb;de-de;others;Transient
660;1;0;0;1;friday;mobileweb;it-it;usd;Transient
661;1;0;0;1;friday;mobileweb;it-it;eur;Transient
662;1;0;0;1;friday;mobileweb;it-it;gbp;Transient
663;1;0;0;1;friday;mobileweb;it-it;others;Transient
664;1;0;0;1;friday;mobileweb;es-es;usd;Transient
665;1;0;0;1;friday;mobileweb;es-es;eur;Transient
666;1;0;0;1;friday;mobileweb;es-es;gbp;Transient
667;1;0;0;1;friday;mobileweb;es-es;others;Transient
668;1;0;0;1;friday;mobileweb;others;usd;Transient
669;1;0;0;1;friday;mobileweb;others;eur;Transient
670;1;0;0;1;friday;mobileweb;others;gbp;Transient
671;1;0;0;1;friday;mobileweb;others;others;Transient
672;1;0;0;1;friday;gds;en-us;usd;Transient
673;1;0;0;1;friday;gds;en-us;eur;Transient
674;1;0;0;1;friday;gds;en-us;gbp;Transient
675;1;0;0;1;friday;gds;en-us;others;Transient
676;1;0;0;1;friday;gds;fr-fr;usd;Transient
677;1;0;0;1;friday;gds;fr-fr;eur;Transient
678;1;0;0;1;friday;gds;fr-fr;gbp;Transient
679;1;0;0;1;friday;gds;fr-fr;others;Transient
680;1;0;0;1;friday;gds;de-de;usd;Transient
681;1;0;0;1;friday;gds;de-de;eur;Transient
682;1;0;0;1;friday;gds;de-de;gbp;Transient
683;1;0;0;1;friday;gds;de-de;others;Transient
684;1;0;0;1;friday;gds;it-it;usd;Transient
685;1;0;0;1;friday;gds;it-it;eur;Transient
686;1;0;0;1;friday;gds;it-it;gbp;Transient
687;1;0;0;1;friday;gds;it-it;others;Transient
688;1;0;0;1;friday;gds;es-es;usd;Transient
689;1;0;0;1;friday;gds;es-es;eur;Transient
690;1;0;0;1;friday;gds;es-es;gbp;Transient
691;1;0;0;1;friday;gds;es-es;others;Transient
692;1;0;0;1;friday;gds;others;usd;Transient
693;1;0;0;1;friday;gds;others;eur;Transient
694;1;0;0;1;friday;gds;others;gbp;Transient
695;1;0;0;1;friday;gds;others;others;Transient
696;1;0;0;1;friday;others;en-us;usd;Transient
697;1;0;0;1;friday;others;en-us;eur;Transient
698;1;0;0;1;friday;others;en-us;gbp;Transient
699;1;0;0;1;friday;others;en-us;others;Transient
700;1;0;0;1;friday;others;fr-fr;usd;Transient
701;1;0;0;1;friday;others;fr-fr;eur;Transient
702;1;0;0;1;friday;others;fr-fr;gbp;Transient
703;1;0;0;1;friday;others;fr-fr;others;Transient
704;1;0;0;1;friday;others;de-de;usd;Transient
705;1;0;0;1;friday;others;de-de;eur;Transient
706;1;0;0;1;friday;others;de-de;gbp;Transient
707;1;0;0;1;friday;others;de-de;others;Transient
708;1;0;0;1;friday;others;it-it;usd;Transient
709;1;0;0;1;friday;others;it-it;eur;Transient
710;1;0;0;1;friday;others;it-it;gbp;Transient
711;1;0;0;1;friday;others;it-it;others;Transient
712;1;0;0;1;friday;others;es-es;usd;Transient
713;1;0;0;1;friday;others;es-es;eur;Transient
714;1;0;0;1;friday;others;es-es;gbp;Transient
715;1;0;0;1;friday;others;es-es;others;Transient
716;1;0;0;1;friday;others;others;usd;Transient
717;1;0;0;1;friday;others;others;eur;Transient
718;1;0;0;1;friday;others;others;gbp;Transient
719;1;0;0;1;friday;others;others;others;Transient
720;1;0;0;1;saturday;web;en-us;usd;Transient
721;1;0;0;1;saturday;web;en-us;eur;Transient
722;1;0;0;1;saturday;web;en-us;gbp;Transient
723;1;0;0;1;saturday;web;en-us;others;Transient
724;1;0;0;1;saturday;web;fr-fr;usd;Transient
725;1;0;0;1;saturday;web;fr-fr;eur;Transient
726;1;0;0;1;saturday;web;fr-fr;gbp;Transient
727;1;0;0;1;saturday;web;fr-fr;others;Transient
728;1;0;0;1;saturday;web;de-de;usd;Transient
729;1;0;0;1;saturday;web;de-de;eur;Transient
730;1;0;0;1;saturday;web;de-de;gbp;Transient
731;1;0;0;1;saturday;web;de-de;others;Transient
732;1;0;0;1;saturday;web;it-it;usd;Transient
733;1;0;0;1;saturday;web;it-it;eur;Transient
734;1;0;0;1;saturday;web;it-it;gbp;Transient
735;1;0;0;1;saturday;web;it-it;others;Transient
736;1;0;0;1;saturday;web;es-es;usd;Transient
737;1;0;0;1;saturday;web;es-es;eur;Transient
738;1;0;0;1;saturday;web;es-es;gbp;Transient
739;1;0;0;1;saturday;web;es-es;others;Transient
740;1;0;0;1;saturday;web;others;usd;Transient
741;1;0;0;1;saturday;web;others;eur;Transient
742;1;0;0;1;saturday;web;others;gbp;Transient
743;1;0;0;1;saturday;web;others;others;Transient
744;1;0;0;1;saturday;sbe;en-us;usd;Transient
745;1;0;0;1;saturday;sbe;en-us;eur;Transient
746;1;0;0;1;saturday;sbe;en-us;gbp;Transient
747;1;0;0;1;saturday;sbe;en-us;others;Transient
748;1;0;0;1;saturday;sbe;fr-fr;usd;Transient
749;1;0;0;1;saturday;sbe;fr-fr;eur;Transient
750;1;0;0;1;saturday;sbe;fr-fr;gbp;Transient
751;1;0;0;1;saturday;sbe;fr-fr;others;Transient
752;1;0;0;1;saturday;sbe;de-de;usd;Transient
753;1;0;0;1;saturday;sbe;de-de;eur;Transient
754;1;0;0;1;saturday;sbe;de-de;gbp;Transient
755;1;0;0;1;saturday;sbe;de-de;others;Transient
756;1;0;0;1;saturday;sbe;it-it;usd;Transient
757;1;0;0;1;saturday;sbe;it-it;eur;Transient
758;1;0;0;1;saturday;sbe;it-it;gbp;Transient
759;1;0;0;1;saturday;sbe;it-it;others;Transient
760;1;0;0;1;saturday;sbe;es-es;usd;Transient
761;1;0;0;1;saturday;sbe;es-es;eur;Transient
762;1;0;0;1;saturday;sbe;es-es;gbp;Transient
763;1;0;0;1;saturday;sbe;es-es;others;Transient
764;1;0;0;1;saturday;sbe;others;usd;Transient
765;1;0;0;1;saturday;sbe;others;eur;Transient
766;1;0;0;1;saturday;sbe;others;gbp;Transient
767;1;0;0;1;saturday;sbe;others;others;Transient
768;1;0;0;1;saturday;mobileweb;en-us;usd;Transient
769;1;0;0;1;saturday;mobileweb;en-us;eur;Transient
770;1;0;0;1;saturday;mobileweb;en-us;gbp;Transient
771;1;0;0;1;saturday;mobileweb;en-us;others;Transient
772;1;0;0;1;saturday;mobileweb;fr-fr;usd;Transient
773;1;0;0;1;saturday;mobileweb;fr-fr;eur;Transient
774;1;0;0;1;saturday;mobileweb;fr-fr;gbp;Transient
775;1;0;0;1;saturday;mobileweb;fr-fr;others;Transient
776;1;0;0;1;saturday;mobileweb;de-de;usd;Transient
777;1;0;0;1;saturday;mobileweb;de-de;eur;Transient
778;1;0;0;1;saturday;mobileweb;de-de;gbp;Transient
779;1;0;0;1;saturday;mobileweb;de-de;others;Transient
780;1;0;0;1;saturday;mobileweb;it-it;usd;Transient
781;1;0;0;1;saturday;mobileweb;it-it;eur;Transient
782;1;0;0;1;saturday;mobileweb;it-it;gbp;Transient
783;1;0;0;1;saturday;mobileweb;it-it;others;Transient
784;1;0;0;1;saturday;mobileweb;es-es;usd;Transient
785;1;0;0;1;saturday;mobileweb;es-es;eur;Transient
786;1;0;0;1;saturday;mobileweb;es-es;gbp;Transient
787;1;0;0;1;saturday;mobileweb;es-es;others;Transient
788;1;0;0;1;saturday;mobileweb;others;usd;Transient
789;1;0;0;1;saturday;mobileweb;others;eur;Transient
790;1;0;0;1;saturday;mobileweb;others;gbp;Transient
791;1;0;0;1;saturday;mobileweb;others;others;Transient
792;1;0;0;1;saturday;gds;en-us;usd;Transient
793;1;0;0;1;saturday;gds;en-us;eur;Transient
794;1;0;0;1;saturday;gds;en-us;gbp;Transient
795;1;0;0;1;saturday;gds;en-us;others;Transient
796;1;0;0;1;saturday;gds;fr-fr;usd;Transient
797;1;0;0;1;saturday;gds;fr-fr;eur;Transient
798;1;0;0;1;saturday;gds;fr-fr;gbp;Transient
799;1;0;0;1;saturday;gds;fr-fr;others;Transient
800;1;0;0;1;saturday;gds;de-de;usd;Transient
801;1;0;0;1;saturday;gds;de-de;eur;Transient
802;1;0;0;1;saturday;gds;de-de;gbp;Transient
803;1;0;0;1;saturday;gds;de-de;others;Transient
804;1;0;0;1;saturday;gds;it-it;usd;Transient
805;1;0;0;1;saturday;gds;it-it;eur;Transient
806;1;0;0;1;saturday;gds;it-it;gbp;Transient
807;1;0;0;1;saturday;gds;it-it;others;Transient
808;1;0;0;1;saturday;gds;es-es;usd;Transient
809;1;0;0;1;saturday;gds;es-es;eur;Transient
810;1;0;0;1;saturday;gds;es-es;gbp;Transient
811;1;0;0;1;saturday;gds;es-es;others;Transient
812;1;0;0;1;saturday;gds;others;usd;Transient
813;1;0;0;1;saturday;gds;others;eur;Transient
814;1;0;0;1;saturday;gds;others;gbp;Transient
815;1;0;0;1;saturday;gds;others;others;Transient
816;1;0;0;1;saturday;others;en-us;usd;Transient
817;1;0;0;1;saturday;others;en-us;eur;Transient
818;1;0;0;1;saturday;others;en-us;gbp;Transient
819;1;0;0;1;saturday;others;en-us;others;Transient
820;1;0;0;1;saturday;others;fr-fr;usd;Transient
821;1;0;0;1;saturday;others;fr-fr;eur;Transient
822;1;0;0;1;saturday;others;fr-fr;gbp;Transient
823;1;0;0;1;saturday;others;fr-fr;others;Transient
824;1;0;0;1;saturday;others;de-de;usd;Transient
825;1;0;0;1;saturday;others;de-de;eur;Transient
826;1;0;0;1;saturday;others;de-de;gbp;Transient
827;1;0;0;1;saturday;others;de-de;others;Transient
828;1;0;0;1;saturday;others;it-it;usd;Transient
829;1;0;0;1;saturday;others;it-it;eur;Transient
830;1;0;0;1;saturday;others;it-it;gbp;Transient
831;1;0;0;1;saturday;others;it-it;others;Transient
832;1;0;0;1;saturday;others;es-es;usd;Transient
833;1;0;0;1;saturday;others;es-es;eur;Transient
834;1;0;0;1;saturday;others;es-es;gbp;Transient
835;1;0;0;1;saturday;others;es-es;others;Transient
836;1;0;0;1;saturday;others;others;usd;Transient
837;1;0;0;1;saturday;others;others;eur;Transient
838;1;0;0;1;saturday;others;others;gbp;Transient
839;1;0;0;1;saturday;others;others;others;Transient
840;1;0;0;1;sunday;web;en-us;usd;Transient
841;1;0;0;1;sunday;web;en-us;eur;Transient
842;1;0;0;1;sunday;web;en-us;gbp;Transient
843;1;0;0;1;sunday;web;en-us;others;Transient
844;1;0;0;1;sunday;web;fr-fr;usd;Transient
845;1;0;0;1;sunday;web;fr-fr;eur;Transient
846;1;0;0;1;sunday;web;fr-fr;gbp;Transient
847;1;0;0;1;sunday;web;fr-fr;others;Transient
848;1;0;0;1;sunday;web;de-de;usd;Transient
849;1;0;0;1;sunday;web;de-de;eur;Transient
850;1;0;0;1;sunday;web;de-de;gbp;Transient
851;1;0;0;1;sunday;web;de-de;others;Transient
852;1;0;0;1;sunday;web;it-it;usd;Transient
853;1;0;0;1;sunday;web;it-it;eur;Transient
854;1;0;0;1;sunday;web;it-it;gbp;Transient
855;1;0;0;1;sunday;web;it-it;others;Transient
856;1;0;0;1;sunday;web;es-es;usd;Transient
857;1;0;0;1;sunday;web;es-es;eur;Transient
858;1;0;0;1;sunday;web;es-es;gbp;Transient
859;1;0;0;1;sunday;web;es-es;others;Transient
860;1;0;0;1;sunday;web;others;usd;Transient
861;1;0;0;1;sunday;web;others;eur;Transient
862;1;0;0;1;sunday;web;others;gbp;Transient
863;1;0;0;1;sunday;web;others;others;Transient
864;1;0;0;1;sunday;sbe;en-us;usd;Transient
865;1;0;0;1;sunday;sbe;en-us;eur;Transient
866;1;0;0;1;sunday;sbe;en-us;gbp;Transient
867;1;0;0;1;sunday;sbe;en-us;others;Transient
868;1;0;0;1;sunday;sbe;fr-fr;usd;Transient
869;1;0;0;1;sunday;sbe;fr-fr;eur;Transient
870;1;0;0;1;sunday;sbe;fr-fr;gbp;Transient
871;1;0;0;1;sunday;sbe;fr-fr;others;Transient
872;1;0;0;1;sunday;sbe;de-de;usd;Transient
873;1;0;0;1;sunday;sbe;de-de;eur;Transient
874;1;0;0;1;sunday;sbe;de-de;gbp;Transient
875;1;0;0;1;sunday;sbe;de-de;others;Transient
876;1;0;0;1;sunday;sbe;it-it;usd;Transient
877;1;0;0;1;sunday;sbe;it-it;eur;Transient
878;1;0;0;1;sunday;sbe;it-it;gbp;Transient
879;1;0;0;1;sunday;sbe;it-it;others;Transient
880;1;0;0;1;sunday;sbe;es-es;usd;Transient
881;1;0;0;1;sunday;sbe;es-es;eur;Transient
882;1;0;0;1;sunday;sbe;es-es;gbp;Transient
883;1;0;0;1;sunday;sbe;es-es;others;Transient
884;1;0;0;1;sunday;sbe;others;usd;Transient
885;1;0;0;1;sunday;sbe;others;eur;Transient
886;1;0;0;1;sunday;sbe;others;gbp;Transient
887;1;0;0;1;sunday;sbe;others;others;Transient
888;1;0;0;1;sunday;mobileweb;en-us;usd;Transient
889;1;0;0;1;sunday;mobileweb;en-us;eur;Transient
890;1;0;0;1;sunday;mobileweb;en-us;gbp;Transient
891;1;0;0;1;sunday;mobileweb;en-us;others;Transient
892;1;0;0;1;sunday;mobileweb;fr-fr;usd;Transient
893;1;0;0;1;sunday;mobileweb;fr-fr;eur;Transient
894;1;0;0;1;sunday;mobileweb;fr-fr;gbp;Transient
895;1;0;0;1;sunday;mobileweb;fr-fr;others;Transient
896;1;0;0;1;sunday;mobileweb;de-de;usd;Transient
897;1;0;0;1;sunday;mobileweb;de-de;eur;Transient
898;1;0;0;1;sunday;mobileweb;de-de;gbp;Transient
899;1;0;0;1;sunday;mobileweb;de-de;others;Transient
900;1;0;0;1;sunday;mobileweb;it-it;usd;Transient
901;1;0;0;1;sunday;mobileweb;it-it;eur;Transient
902;1;0;0;1;sunday;mobileweb;it-it;gbp;Transient
903;1;0;0;1;sunday;mobileweb;it-it;others;Transient
904;1;0;0;1;sunday;mobileweb;es-es;usd;Transient
905;1;0;0;1;sunday;mobileweb;es-es;eur;Transient
906;1;0;0;1;sunday;mobileweb;es-es;gbp;Transient
907;1;0;0;1;sunday;mobileweb;es-es;others;Transient
908;1;0;0;1;sunday;mobileweb;others;usd;Transient
909;1;0;0;1;sunday;mobileweb;others;eur;Transient
910;1;0;0;1;sunday;mobileweb;others;gbp;Transient
911;1;0;0;1;sunday;mobileweb;others;others;Transient
912;1;0;0;1;sunday;gds;en-us;usd;Transient
913;1;0;0;1;sunday;gds;en-us;eur;Transient
914;1;0;0;1;sunday;gds;en-us;gbp;Transient
915;1;0;0;1;sunday;gds;en-us;others;Transient
916;1;0;0;1;sunday;gds;fr-fr;usd;Transient
917;1;0;0;1;sunday;gds;fr-fr;eur;Transient
918;1;0;0;1;sunday;gds;fr-fr;gbp;Transient
919;1;0;0;1;sunday;gds;fr-fr;others;Transient
920;1;0;0;1;sunday;gds;de-de;usd;Transient
921;1;0;0;1;sunday;gds;de-de;eur;Transient
922;1;0;0;1;sunday;gds;de-de;gbp;Transient
923;1;0;0;1;sunday;gds;de-de;others;Transient
924;1;0;0;1;sunday;gds;it-it;usd;Transient
925;1;0;0;1;sunday;gds;it-it;eur;Transient
926;1;0;0;1;sunday;gds;it-it;gbp;Transient
927;1;0;0;1;sunday;gds;it-it;others;Transient
928;1;0;0;1;sunday;gds;es-es;usd;Transient
929;1;0;0;1;sunday;gds;es-es;eur;Transient
930;1;0;0;1;sunday;gds;es-es;gbp;Transient
931;1;0;0;1;sunday;gds;es-es;others;Transient
932;1;0;0;1;sunday;gds;others;usd;Transient
933;1;0;0;1;sunday;gds;others;eur;Transient
934;1;0;0;1;sunday;gds;others;gbp;Transient
935;1;0;0;1;sunday;gds;others;others;Transient
936;1;0;0;1;sunday;others;en-us;usd;Transient
937;1;0;0;1;sunday;others;en-us;eur;Transient
938;1;0;0;1;sunday;others;en-us;gbp;Transient
939;1;0;0;1;sunday;others;en-us;others;Transient
940;1;0;0;1;sunday;others;fr-fr;usd;Transient
941;1;0;0;1;sunday;others;fr-fr;eur;Transient
942;1;0;0;1;sunday;others;fr-fr;gbp;Transient
943;1;0;0;1;sunday;others;fr-fr;others;Transient
944;1;0;0;1;sunday;others;de-de;usd;Transient
945;1;0;0;1;sunday;others;de-de;eur;Transient
946;1;0;0;1;sunday;others;de-de;gbp;Transient
947;1;0;0;1;sunday;others;de-de;others;Transient
948;1;0;0;1;sunday;others;it-it;usd;Transient
949;1;0;0;1;sunday;others;it-it;eur;Transient
950;1;0;0;1;sunday;others;it-it;gbp;Transient
951;1;0;0;1;sunday;others;it-it;others;Transient
952;1;0;0;1;sunday;others;es-es;usd;Transient
953;1;0;0;1;sunday;others;es-es;eur;Transient
954;1;0;0;1;sunday;others;es-es;gbp;Transient
955;1;0;0;1;sunday;others;es-es;others;Transient
956;1;0;0;1;sunday;others;others;usd;Transient
957;1;0;0;1;sunday;others;others;eur;Transient
958;1;0;0;1;sunday;others;others;gbp;Transient
959;1;0;0;1;sunday;others;others;others;Transient
960;1;0;0;1;monday;web;en-us;usd;Transient
961;1;0;0;1;monday;web;en-us;eur;Transient
962;1;0;0;1;monday;web;en-us;gbp;Transient
963;1;0;0;1;monday;web;en-us;others;Transient
