,adults,children,leaddays,lengthofstay,arrivaldateweekday,channel,language,currency,cluster,Predicted_Cluster
438,1,0,0,1,wednesday,gds,fr-fr,gbp,Transient,transient
439,1,0,0,1,wednesday,gds,fr-fr,others,Transient,transient
440,1,0,0,1,wednesday,gds,de-de,usd,Transient,transient
441,1,0,0,1,wednesday,gds,de-de,eur,Transient,transient
442,1,0,0,1,wednesday,gds,de-de,gbp,Transient,transient
443,1,0,0,1,wednesday,gds,de-de,others,Transient,transient
444,1,0,0,1,wednesday,gds,it-it,usd,Transient,transient
445,1,0,0,1,wednesday,gds,it-it,eur,Transient,transient
446,1,0,0,1,wednesday,gds,it-it,gbp,Transient,transient
447,1,0,0,1,wednesday,gds,it-it,others,Transient,transient
448,1,0,0,1,wednesday,gds,es-es,usd,Transient,transient
449,1,0,0,1,wednesday,gds,es-es,eur,Transient,transient
450,1,0,0,1,wednesday,gds,es-es,gbp,Transient,transient
451,1,0,0,1,wednesday,gds,es-es,others,Transient,transient
452,1,0,0,1,wednesday,gds,others,usd,Transient,transient
453,1,0,0,1,wednesday,gds,others,eur,Transient,transient
454,1,0,0,1,wednesday,gds,others,gbp,Transient,transient
455,1,0,0,1,wednesday,gds,others,others,Transient,transient
456,1,0,0,1,wednesday,others,en-us,usd,Transient,transient
457,1,0,0,1,wednesday,others,en-us,eur,Transient,transient
458,1,0,0,1,wednesday,others,en-us,gbp,Transient,transient
459,1,0,0,1,wednesday,others,en-us,others,Transient,transient
460,1,0,0,1,wednesday,others,fr-fr,usd,Transient,transient
461,1,0,0,1,wednesday,others,fr-fr,eur,Transient,transient
462,1,0,0,1,wednesday,others,fr-fr,gbp,Transient,transient
463,1,0,0,1,wednesday,others,fr-fr,others,Transient,transient
464,1,0,0,1,wednesday,others,de-de,usd,Transient,transient
465,1,0,0,1,wednesday,others,de-de,eur,Transient,transient
466,1,0,0,1,wednesday,others,de-de,gbp,Transient,transient
467,1,0,0,1,wednesday,others,de-de,others,Transient,transient
468,1,0,0,1,wednesday,others,it-it,usd,Transient,transient
469,1,0,0,1,wednesday,others,it-it,eur,Transient,transient
470,1,0,0,1,wednesday,others,it-it,gbp,Transient,transient
471,1,0,0,1,wednesday,others,it-it,others,Transient,transient
472,1,0,0,1,wednesday,others,es-es,usd,Transient,transient
473,1,0,0,1,wednesday,others,es-es,eur,Transient,transient
474,1,0,0,1,wednesday,others,es-es,gbp,Transient,transient
475,1,0,0,1,wednesday,others,es-es,others,Transient,transient
476,1,0,0,1,wednesday,others,others,usd,Transient,transient
477,1,0,0,1,wednesday,others,others,eur,Transient,transient
478,1,0,0,1,wednesday,others,others,gbp,Transient,transient
479,1,0,0,1,wednesday,others,others,others,Transient,transient
480,1,0,0,1,thursday,web,en-us,usd,Transient,transient
481,1,0,0,1,thursday,web,en-us,eur,Transient,transient
482,1,0,0,1,thursday,web,en-us,gbp,Transient,transient
483,1,0,0,1,thursday,web,en-us,others,Transient,transient
484,1,0,0,1,thursday,web,fr-fr,usd,Transient,transient
485,1,0,0,1,thursday,web,fr-fr,eur,Transient,transient
486,1,0,0,1,thursday,web,fr-fr,gbp,Transient,transient
487,1,0,0,1,thursday,web,fr-fr,others,Transient,transient
488,1,0,0,1,thursday,web,de-de,usd,Transient,transient
489,1,0,0,1,thursday,web,de-de,eur,Transient,transient
490,1,0,0,1,thursday,web,de-de,gbp,Transient,transient
491,1,0,0,1,thursday,web,de-de,others,Transient,transient
492,1,0,0,1,thursday,web,it-it,usd,Transient,transient
493,1,0,0,1,thursday,web,it-it,eur,Transient,transient
494,1,0,0,1,thursday,web,it-it,gbp,Transient,transient
495,1,0,0,1,thursday,web,it-it,others,Transient,transient
496,1,0,0,1,thursday,web,es-es,usd,Transient,transient
497,1,0,0,1,thursday,web,es-es,eur,Transient,transient
498,1,0,0,1,thursday,web,es-es,gbp,Transient,transient
499,1,0,0,1,thursday,web,es-es,others,Transient,transient
500,1,0,0,1,thursday,web,others,usd,Transient,transient
501,1,0,0,1,thursday,web,others,eur,Transient,transient
502,1,0,0,1,thursday,web,others,gbp,Transient,transient
503,1,0,0,1,thursday,web,others,others,Transient,transient
504,1,0,0,1,thursday,sbe,en-us,usd,Transient,transient
505,1,0,0,1,thursday,sbe,en-us,eur,Transient,transient
506,1,0,0,1,thursday,sbe,en-us,gbp,Transient,transient
507,1,0,0,1,thursday,sbe,en-us,others,Transient,transient
508,1,0,0,1,thursday,sbe,fr-fr,usd,Transient,transient
509,1,0,0,1,thursday,sbe,fr-fr,eur,Transient,transient
510,1,0,0,1,thursday,sbe,fr-fr,gbp,Transient,transient
511,1,0,0,1,thursday,sbe,fr-fr,others,Transient,transient
512,1,0,0,1,thursday,sbe,de-de,usd,Transient,transient
513,1,0,0,1,thursday,sbe,de-de,eur,Transient,transient
514,1,0,0,1,thursday,sbe,de-de,gbp,Transient,transient
515,1,0,0,1,thursday,sbe,de-de,others,Transient,transient
516,1,0,0,1,thursday,sbe,it-it,usd,Transient,transient
517,1,0,0,1,thursday,sbe,it-it,eur,Transient,transient
518,1,0,0,1,thursday,sbe,it-it,gbp,Transient,transient
519,1,0,0,1,thursday,sbe,it-it,others,Transient,transient
520,1,0,0,1,thursday,sbe,es-es,usd,Transient,transient
521,1,0,0,1,thursday,sbe,es-es,eur,Transient,transient
522,1,0,0,1,thursday,sbe,es-es,gbp,Transient,transient
523,1,0,0,1,thursday,sbe,es-es,others,Transient,transient
524,1,0,0,1,thursday,sbe,others,usd,Transient,transient
525,1,0,0,1,thursday,sbe,others,eur,Transient,transient
526,1,0,0,1,thursday,sbe,others,gbp,Transient,transient
527,1,0,0,1,thursday,sbe,others,others,Transient,transient
528,1,0,0,1,thursday,mobileweb,en-us,usd,Transient,transient
529,1,0,0,1,thursday,mobileweb,en-us,eur,Transient,transient
530,1,0,0,1,thursday,mobileweb,en-us,gbp,Transient,transient
531,1,0,0,1,thursday,mobileweb,en-us,others,Transient,transient
532,1,0,0,1,thursday,mobileweb,fr-fr,usd,Transient,transient
533,1,0,0,1,thursday,mobileweb,fr-fr,eur,Transient,transient
534,1,0,0,1,thursday,mobileweb,fr-fr,gbp,Transient,transient
535,1,0,0,1,thursday,mobileweb,fr-fr,others,Transient,transient
536,1,0,0,1,thursday,mobileweb,de-de,usd,Transient,transient
537,1,0,0,1,thursday,mobileweb,de-de,eur,Transient,transient
538,1,0,0,1,thursday,mobileweb,de-de,gbp,Transient,transient
539,1,0,0,1,thursday,mobileweb,de-de,others,Transient,transient
540,1,0,0,1,thursday,mobileweb,it-it,usd,Transient,transient
541,1,0,0,1,thursday,mobileweb,it-it,eur,Transient,transient
542,1,0,0,1,thursday,mobileweb,it-it,gbp,Transient,transient
543,1,0,0,1,thursday,mobileweb,it-it,others,Transient,transient
544,1,0,0,1,thursday,mobileweb,es-es,usd,Transient,transient
545,1,0,0,1,thursday,mobileweb,es-es,eur,Transient,transient
546,1,0,0,1,thursday,mobileweb,es-es,gbp,Transient,transient
547,1,0,0,1,thursday,mobileweb,es-es,others,Transient,transient
548,1,0,0,1,thursday,mobileweb,others,usd,Transient,transient
549,1,0,0,1,thursday,mobileweb,others,eur,Transient,transient
550,1,0,0,1,thursday,mobileweb,others,gbp,Transient,transient
551,1,0,0,1,thursday,mobileweb,others,others,Transient,transient
552,1,0,0,1,thursday,gds,en-us,usd,Transient,transient
553,1,0,0,1,thursday,gds,en-us,eur,Transient,transient
554,1,0,0,1,thursday,gds,en-us,gbp,Transient,transient
555,1,0,0,1,thursday,gds,en-us,others,Transient,transient
556,1,0,0,1,thursday,gds,fr-fr,usd,Transient,transient
557,1,0,0,1,thursday,gds,fr-fr,eur,Transient,transient
558,1,0,0,1,thursday,gds,fr-fr,gbp,Transient,transient
559,1,0,0,1,thursday,gds,fr-fr,others,Transient,transient
560,1,0,0,1,thursday,gds,de-de,usd,Transient,transient
561,1,0,0,1,thursday,gds,de-de,eur,Transient,transient
562,1,0,0,1,thursday,gds,de-de,gbp,Transient,transient
563,1,0,0,1,thursday,gds,de-de,others,Transient,transient
564,1,0,0,1,thursday,gds,it-it,usd,Transient,transient
565,1,0,0,1,thursday,gds,it-it,eur,Transient,transient
566,1,0,0,1,thursday,gds,it-it,gbp,Transient,transient
567,1,0,0,1,thursday,gds,it-it,others,Transient,transient
568,1,0,0,1,thursday,gds,es-es,usd,Transient,transient
569,1,0,0,1,thursday,gds,es-es,eur,Transient,transient
570,1,0,0,1,thursday,gds,es-es,gbp,Transient,transient
571,1,0,0,1,thursday,gds,es-es,others,Transient,transient
572,1,0,0,1,thursday,gds,others,usd,Transient,transient
573,1,0,0,1,thursday,gds,others,eur,Transient,transient
574,1,0,0,1,thursday,gds,others,gbp,Transient,transient
575,1,0,0,1,thursday,gds,others,others,Transient,transient
576,1,0,0,1,thursday,others,en-us,usd,Transient,transient
577,1,0,0,1,thursday,others,en-us,eur,Transient,transient
578,1,0,0,1,thursday,others,en-us,gbp,Transient,transient
579,1,0,0,1,thursday,others,en-us,others,Transient,transient
580,1,0,0,1,thursday,others,fr-fr,usd,Transient,transient
581,1,0,0,1,thursday,others,fr-fr,eur,Transient,transient
582,1,0,0,1,thursday,others,fr-fr,gbp,Transient,transient
583,1,0,0,1,thursday,others,fr-fr,others,Transient,transient
584,1,0,0,1,thursday,others,de-de,usd,Transient,transient
585,1,0,0,1,thursday,others,de-de,eur,Transient,transient
586,1,0,0,1,thursday,others,de-de,gbp,Transient,transient
587,1,0,0,1,thursday,others,de-de,others,Transient,transient
588,1,0,0,1,thursday,others,it-it,usd,Transient,transient
589,1,0,0,1,thursday,others,it-it,eur,Transient,transient
590,1,0,0,1,thursday,others,it-it,gbp,Transient,transient
591,1,0,0,1,thursday,others,it-it,others,Transient,transient
592,1,0,0,1,thursday,others,es-es,usd,Transient,transient
593,1,0,0,1,thursday,others,es-es,eur,Transient,transient
594,1,0,0,1,thursday,others,es-es,gbp,Transient,transient
595,1,0,0,1,thursday,others,es-es,others,Transient,transient
596,1,0,0,1,thursday,others,others,usd,Transient,transient
597,1,0,0,1,thursday,others,others,eur,Transient,transient
598,1,0,0,1,thursday,others,others,gbp,Transient,transient
599,1,0,0,1,thursday,others,others,others,Transient,transient
600,1,0,0,1,friday,web,en-us,usd,Transient,transient
601,1,0,0,1,friday,web,en-us,eur,Transient,transient
602,1,0,0,1,friday,web,en-us,gbp,Transient,transient
603,1,0,0,1,friday,web,en-us,others,Transient,transient
604,1,0,0,1,friday,web,fr-fr,usd,Transient,transient
605,1,0,0,1,friday,web,fr-fr,eur,Transient,transient
606,1,0,0,1,friday,web,fr-fr,gbp,Transient,transient
607,1,0,0,1,friday,web,fr-fr,others,Transient,transient
608,1,0,0,1,friday,web,de-de,usd,Transient,transient
609,1,0,0,1,friday,web,de-de,eur,Transient,transient
610,1,0,0,1,friday,web,de-de,gbp,Transient,transient
611,1,0,0,1,friday,web,de-de,others,Transient,transient
612,1,0,0,1,friday,web,it-it,usd,Transient,transient
613,1,0,0,1,friday,web,it-it,eur,Transient,transient
614,1,0,0,1,friday,web,it-it,gbp,Transient,transient
615,1,0,0,1,friday,web,it-it,others,Transient,transient
616,1,0,0,1,friday,web,es-es,usd,Transient,transient
617,1,0,0,1,friday,web,es-es,eur,Transient,transient
618,1,0,0,1,friday,web,es-es,gbp,Transient,transient
619,1,0,0,1,friday,web,es-es,others,Transient,transient
620,1,0,0,1,friday,web,others,usd,Transient,transient
621,1,0,0,1,friday,web,others,eur,Transient,transient
622,1,0,0,1,friday,web,others,gbp,Transient,transient
623,1,0,0,1,friday,web,others,others,Transient,transient
624,1,0,0,1,friday,sbe,en-us,usd,Transient,transient
625,1,0,0,1,friday,sbe,en-us,eur,Transient,transient
626,1,0,0,1,friday,sbe,en-us,gbp,Transient,transient
627,1,0,0,1,friday,sbe,en-us,others,Transient,transient
628,1,0,0,1,friday,sbe,fr-fr,usd,Transient,transient
629,1,0,0,1,friday,sbe,fr-fr,eur,Transient,transient
630,1,0,0,1,friday,sbe,fr-fr,gbp,Transient,transient
631,1,0,0,1,friday,sbe,fr-fr,others,Transient,transient
632,1,0,0,1,friday,sbe,de-de,usd,Transient,transient
633,1,0,0,1,friday,sbe,de-de,eur,Transient,transient
634,1,0,0,1,friday,sbe,de-de,gbp,Transient,transient
635,1,0,0,1,friday,sbe,de-de,others,Transient,transient
636,1,0,0,1,friday,sbe,it-it,usd,Transient,transient
637,1,0,0,1,friday,sbe,it-it,eur,Transient,transient
638,1,0,0,1,friday,sbe,it-it,gbp,Transient,transient
639,1,0,0,1,friday,sbe,it-it,others,Transient,transient
640,1,0,0,1,friday,sbe,es-es,usd,Transient,transient
641,1,0,0,1,friday,sbe,es-es,eur,Transient,transient
642,1,0,0,1,friday,sbe,es-es,gbp,Transient,transient
643,1,0,0,1,friday,sbe,es-es,others,Transient,transient
644,1,0,0,1,friday,sbe,others,usd,Transient,transient
645,1,0,0,1,friday,sbe,others,eur,Transient,transient
646,1,0,0,1,friday,sbe,others,gbp,Transient,transient
647,1,0,0,1,friday,sbe,others,others,Transient,transient
648,1,0,0,1,friday,mobileweb,en-us,usd,Transient,transient
649,1,0,0,1,friday,mobileweb,en-us,eur,Transient,transient
650,1,0,0,1,friday,mobileweb,en-us,gbp,Transient,transient
651,1,0,0,1,friday,mobileweb,en-us,others,Transient,transient
652,1,0,0,1,friday,mobileweb,fr-fr,usd,Transient,transient
653,1,0,0,1,friday,mobileweb,fr-fr,eur,Transient,transient
654,1,0,0,1,friday,mobileweb,fr-fr,gbp,Transient,transient
655,1,0,0,1,friday,mobileweb,fr-fr,others,Transient,transient
656,1,0,0,1,friday,mobileweb,de-de,usd,Transient,transient
657,1,0,0,1,friday,mobileweb,de-de,eur,Transient,transient
658,1,0,0,1,friday,mobileweb,de-de,gbp,Transient,transient
659,1,0,0,1,friday,mobileweb,de-de,others,Transient,transient
660,1,0,0,1,friday,mobileweb,it-it,usd,Transient,transient
661,1,0,0,1,friday,mobileweb,it-it,eur,Transient,transient
662,1,0,0,1,friday,mobileweb,it-it,gbp,Transient,transient
663,1,0,0,1,friday,mobileweb,it-it,others,Transient,transient
664,1,0,0,1,friday,mobileweb,es-es,usd,Transient,transient
665,1,0,0,1,friday,mobileweb,es-es,eur,Transient,transient
666,1,0,0,1,friday,mobileweb,es-es,gbp,Transient,transient
667,1,0,0,1,friday,mobileweb,es-es,others,Transient,transient
668,1,0,0,1,friday,mobileweb,others,usd,Transient,transient
669,1,0,0,1,friday,mobileweb,others,eur,Transient,transient
670,1,0,0,1,friday,mobileweb,others,gbp,Transient,transient
671,1,0,0,1,friday,mobileweb,others,others,Transient,transient
672,1,0,0,1,friday,gds,en-us,usd,Transient,transient
673,1,0,0,1,friday,gds,en-us,eur,Transient,transient
674,1,0,0,1,friday,gds,en-us,gbp,Transient,transient
675,1,0,0,1,friday,gds,en-us,others,Transient,transient
676,1,0,0,1,friday,gds,fr-fr,usd,Transient,transient
677,1,0,0,1,friday,gds,fr-fr,eur,Transient,transient
678,1,0,0,1,friday,gds,fr-fr,gbp,Transient,transient
679,1,0,0,1,friday,gds,fr-fr,others,Transient,transient
680,1,0,0,1,friday,gds,de-de,usd,Transient,transient
681,1,0,0,1,friday,gds,de-de,eur,Transient,transient
682,1,0,0,1,friday,gds,de-de,gbp,Transient,transient
683,1,0,0,1,friday,gds,de-de,others,Transient,transient
684,1,0,0,1,friday,gds,it-it,usd,Transient,transient
685,1,0,0,1,friday,gds,it-it,eur,Transient,transient
686,1,0,0,1,friday,gds,it-it,gbp,Transient,transient
687,1,0,0,1,friday,gds,it-it,others,Transient,transient
688,1,0,0,1,friday,gds,es-es,usd,Transient,transient
689,1,0,0,1,friday,gds,es-es,eur,Transient,transient
690,1,0,0,1,friday,gds,es-es,gbp,Transient,transient
691,1,0,0,1,friday,gds,es-es,others,Transient,transient
692,1,0,0,1,friday,gds,others,usd,Transient,transient
693,1,0,0,1,friday,gds,others,eur,Transient,transient
694,1,0,0,1,friday,gds,others,gbp,Transient,transient
695,1,0,0,1,friday,gds,others,others,Transient,transient
696,1,0,0,1,friday,others,en-us,usd,Transient,transient
697,1,0,0,1,friday,others,en-us,eur,Transient,transient
698,1,0,0,1,friday,others,en-us,gbp,Transient,transient
699,1,0,0,1,friday,others,en-us,others,Transient,transient
700,1,0,0,1,friday,others,fr-fr,usd,Transient,transient
701,1,0,0,1,friday,others,fr-fr,eur,Transient,transient
702,1,0,0,1,friday,others,fr-fr,gbp,Transient,transient
703,1,0,0,1,friday,others,fr-fr,others,Transient,transient
704,1,0,0,1,friday,others,de-de,usd,Transient,transient
705,1,0,0,1,friday,others,de-de,eur,Transient,transient
706,1,0,0,1,friday,others,de-de,gbp,Transient,transient
707,1,0,0,1,friday,others,de-de,others,Transient,transient
708,1,0,0,1,friday,others,it-it,usd,Transient,transient
709,1,0,0,1,friday,others,it-it,eur,Transient,transient
710,1,0,0,1,friday,others,it-it,gbp,Transient,transient
711,1,0,0,1,friday,others,it-it,others,Transient,transient
712,1,0,0,1,friday,others,es-es,usd,Transient,transient
713,1,0,0,1,friday,others,es-es,eur,Transient,transient
714,1,0,0,1,friday,others,es-es,gbp,Transient,transient
715,1,0,0,1,friday,others,es-es,others,Transient,transient
716,1,0,0,1,friday,others,others,usd,Transient,transient
717,1,0,0,1,friday,others,others,eur,Transient,transient
718,1,0,0,1,friday,others,others,gbp,Transient,transient
719,1,0,0,1,friday,others,others,others,Transient,transient
720,1,0,0,1,saturday,web,en-us,usd,Transient,transient
721,1,0,0,1,saturday,web,en-us,eur,Transient,transient
722,1,0,0,1,saturday,web,en-us,gbp,Transient,transient
723,1,0,0,1,saturday,web,en-us,others,Transient,transient
724,1,0,0,1,saturday,web,fr-fr,usd,Transient,transient
725,1,0,0,1,saturday,web,fr-fr,eur,Transient,transient
726,1,0,0,1,saturday,web,fr-fr,gbp,Transient,transient
727,1,0,0,1,saturday,web,fr-fr,others,Transient,transient
728,1,0,0,1,saturday,web,de-de,usd,Transient,transient
729,1,0,0,1,saturday,web,de-de,eur,Transient,transient
730,1,0,0,1,saturday,web,de-de,gbp,Transient,transient
731,1,0,0,1,saturday,web,de-de,others,Transient,transient
732,1,0,0,1,saturday,web,it-it,usd,Transient,transient
733,1,0,0,1,saturday,web,it-it,eur,Transient,transient
734,1,0,0,1,saturday,web,it-it,gbp,Transient,transient
735,1,0,0,1,saturday,web,it-it,others,Transient,transient
736,1,0,0,1,saturday,web,es-es,usd,Transient,transient
737,1,0,0,1,saturday,web,es-es,eur,Transient,transient
738,1,0,0,1,saturday,web,es-es,gbp,Transient,transient
739,1,0,0,1,saturday,web,es-es,others,Transient,transient
740,1,0,0,1,saturday,web,others,usd,Transient,transient
741,1,0,0,1,saturday,web,others,eur,Transient,transient
742,1,0,0,1,saturday,web,others,gbp,Transient,transient
743,1,0,0,1,saturday,web,others,others,Transient,transient
744,1,0,0,1,saturday,sbe,en-us,usd,Transient,transient
745,1,0,0,1,saturday,sbe,en-us,eur,Transient,transient
746,1,0,0,1,saturday,sbe,en-us,gbp,Transient,transient
747,1,0,0,1,saturday,sbe,en-us,others,Transient,transient
748,1,0,0,1,saturday,sbe,fr-fr,usd,Transient,transient
749,1,0,0,1,saturday,sbe,fr-fr,eur,Transient,transient
750,1,0,0,1,saturday,sbe,fr-fr,gbp,Transient,transient
751,1,0,0,1,saturday,sbe,fr-fr,others,Transient,transient
752,1,0,0,1,saturday,sbe,de-de,usd,Transient,transient
753,1,0,0,1,saturday,sbe,de-de,eur,Transient,transient
754,1,0,0,1,saturday,sbe,de-de,gbp,Transient,transient
755,1,0,0,1,saturday,sbe,de-de,others,Transient,transient
756,1,0,0,1,saturday,sbe,it-it,usd,Transient,transient
757,1,0,0,1,saturday,sbe,it-it,eur,Transient,transient
758,1,0,0,1,saturday,sbe,it-it,gbp,Transient,transient
759,1,0,0,1,saturday,sbe,it-it,others,Transient,transient
760,1,0,0,1,saturday,sbe,es-es,usd,Transient,transient
761,1,0,0,1,saturday,sbe,es-es,eur,Transient,transient
762,1,0,0,1,saturday,sbe,es-es,gbp,Transient,transient
763,1,0,0,1,saturday,sbe,es-es,others,Transient,transient
764,1,0,0,1,saturday,sbe,others,usd,Transient,transient
765,1,0,0,1,saturday,sbe,others,eur,Transient,transient
766,1,0,0,1,saturday,sbe,others,gbp,Transient,transient
767,1,0,0,1,saturday,sbe,others,others,Transient,transient
768,1,0,0,1,saturday,mobileweb,en-us,usd,Transient,transient
769,1,0,0,1,saturday,mobileweb,en-us,eur,Transient,transient
770,1,0,0,1,saturday,mobileweb,en-us,gbp,Transient,transient
771,1,0,0,1,saturday,mobileweb,en-us,others,Transient,transient
772,1,0,0,1,saturday,mobileweb,fr-fr,usd,Transient,transient
773,1,0,0,1,saturday,mobileweb,fr-fr,eur,Transient,transient
774,1,0,0,1,saturday,mobileweb,fr-fr,gbp,Transient,transient
775,1,0,0,1,saturday,mobileweb,fr-fr,others,Transient,transient
776,1,0,0,1,saturday,mobileweb,de-de,usd,Transient,transient
777,1,0,0,1,saturday,mobileweb,de-de,eur,Transient,transient
778,1,0,0,1,saturday,mobileweb,de-de,gbp,Transient,transient
779,1,0,0,1,saturday,mobileweb,de-de,others,Transient,transient
780,1,0,0,1,saturday,mobileweb,it-it,usd,Transient,transient
781,1,0,0,1,saturday,mobileweb,it-it,eur,Transient,transient
782,1,0,0,1,saturday,mobileweb,it-it,gbp,Transient,transient
783,1,0,0,1,saturday,mobileweb,it-it,others,Transient,transient
784,1,0,0,1,saturday,mobileweb,es-es,usd,Transient,transient
785,1,0,0,1,saturday,mobileweb,es-es,eur,Transient,transient
786,1,0,0,1,saturday,mobileweb,es-es,gbp,Transient,transient
787,1,0,0,1,saturday,mobileweb,es-es,others,Transient,transient
788,1,0,0,1,saturday,mobileweb,others,usd,Transient,transient
789,1,0,0,1,saturday,mobileweb,others,eur,Transient,transient
790,1,0,0,1,saturday,mobileweb,others,gbp,Transient,transient
791,1,0,0,1,saturday,mobileweb,others,others,Transient,transient
