ArrivalDate-Weekday;Arrival-Month;LeadDays;nights-qty;room-qty;adult-qty;child-qty;infant-qty;rm-class-id
WEDNESDAY;5;5;2;1;1;0;0;3
WEDNESDAY;5;6;4;1;2;0;0;3
THURSDAY ;9;7;1;1;1;0;0;3
WEDNESDAY;1;6;1;1;1;0;0;2
MONDAY   ;10;21;2;1;2;0;0;3
SUNDAY   ;10;45;3;1;1;0;0;3
WEDNESDAY;6;43;2;1;1;0;0;3
SUNDAY   ;8;120;5;1;2;0;0;3
TUESDAY  ;6;47;4;1;2;0;0;3
SATURDAY ;10;1;1;1;1;0;0;3
SUNDAY   ;4;4;6;1;1;0;0;3
THURSDAY ;9;8;9;1;3;0;0;3
SATURDAY ;3;2;1;1;1;0;0;0
SATURDAY ;9;6;1;1;1;0;0;3
FRIDAY   ;11;7;1;1;1;0;0;3
SATURDAY ;7;26;6;1;3;0;0;3
SUNDAY   ;9;54;2;1;2;0;0;3
SUNDAY   ;7;1;1;1;2;0;0;3
FRIDAY   ;9;16;1;1;1;0;0;3
FRIDAY   ;4;63;1;1;1;0;0;3
SUNDAY   ;2;104;2;1;1;0;0;3
MONDAY   ;1;66;1;1;1;0;0;3
MONDAY   ;1;42;1;1;1;0;0;3
MONDAY   ;1;42;1;1;1;0;0;3
MONDAY   ;1;39;1;1;1;0;0;3
WEDNESDAY;1;49;1;1;1;0;0;3
FRIDAY   ;1;17;4;1;2;0;0;3
MONDAY   ;1;13;2;1;1;0;0;3
WEDNESDAY;1;16;3;1;1;0;0;3
TUESDAY  ;1;7;1;1;1;0;0;3
MONDAY   ;2;21;4;1;1;0;0;3
WEDNESDAY;1;13;1;1;1;0;0;3
WEDNESDAY;6;112;1;1;1;0;0;3
SATURDAY ;8;5;1;1;2;0;0;3
TUESDAY  ;7;62;2;1;1;0;0;3
WEDNESDAY;5;3;3;1;2;0;0;3
TUESDAY  ;9;28;1;1;1;0;0;3
THURSDAY ;8;53;3;1;2;0;0;3
FRIDAY   ;6;65;6;1;2;0;0;3
MONDAY   ;7;0;2;1;1;0;0;3
FRIDAY   ;8;93;4;1;2;0;0;3
SUNDAY   ;6;8;2;1;2;0;0;3
THURSDAY ;6;0;1;1;2;0;0;3
SUNDAY   ;7;35;6;1;1;0;0;3
WEDNESDAY;6;43;4;1;2;0;0;3
MONDAY   ;12;57;6;1;2;0;0;3
SUNDAY   ;7;81;6;1;1;0;0;3
THURSDAY ;8;16;1;1;2;0;0;3
TUESDAY  ;6;27;3;1;2;0;0;3
WEDNESDAY;12;56;1;1;2;0;0;3
SATURDAY ;10;23;1;1;2;0;0;3
SATURDAY ;4;8;1;1;2;0;0;3
WEDNESDAY;7;12;4;1;1;0;0;3
WEDNESDAY;5;20;4;1;1;0;0;3
FRIDAY   ;6;69;4;1;2;0;0;3
WEDNESDAY;10;30;2;1;2;0;0;3
SATURDAY ;10;61;3;1;2;0;0;3
WEDNESDAY;10;14;1;1;1;0;0;3
MONDAY   ;10;5;3;1;1;0;0;3
MONDAY   ;1;10;1;1;1;0;0;3
FRIDAY   ;9;56;3;1;2;0;0;3
WEDNESDAY;5;21;2;1;1;0;0;3
TUESDAY  ;2;7;1;1;1;0;0;0
FRIDAY   ;8;89;4;1;2;0;0;3
FRIDAY   ;9;7;3;1;2;0;0;3
THURSDAY ;7;2;1;1;1;0;0;3
SUNDAY   ;10;13;2;1;1;0;0;3
THURSDAY ;2;8;3;1;1;0;0;0
THURSDAY ;3;2;2;1;2;0;0;3
TUESDAY  ;6;131;5;1;2;0;0;0
WEDNESDAY;4;8;4;1;2;0;0;3
FRIDAY   ;5;37;2;1;2;0;0;3
THURSDAY ;9;49;2;1;2;0;0;3
FRIDAY   ;5;0;1;1;1;0;0;3
MONDAY   ;9;0;1;1;2;0;0;3
WEDNESDAY;10;20;3;1;1;0;0;3
MONDAY   ;6;33;1;1;1;0;0;3
MONDAY   ;1;4;5;1;1;0;0;3
SUNDAY   ;3;3;6;1;1;0;0;0
MONDAY   ;6;6;2;1;1;0;0;3
MONDAY   ;8;39;10;1;2;1;0;3
THURSDAY ;9;7;1;1;1;0;0;3
FRIDAY   ;10;2;1;1;1;0;0;3
TUESDAY  ;9;27;2;1;2;0;0;3
THURSDAY ;2;0;3;1;2;0;0;3
FRIDAY   ;6;24;3;1;3;0;0;3
SATURDAY ;6;0;1;1;2;0;0;3
FRIDAY   ;9;66;1;1;1;0;0;3
SATURDAY ;8;6;11;1;1;0;0;3
SUNDAY   ;10;12;7;1;1;0;0;3
MONDAY   ;9;13;1;1;1;0;0;3
SUNDAY   ;8;2;3;1;2;0;0;3
SUNDAY   ;4;2;2;1;2;0;0;3
MONDAY   ;4;4;2;1;2;0;0;3
SATURDAY ;8;22;4;1;2;0;0;3
THURSDAY ;7;1;2;1;2;0;0;3
FRIDAY   ;7;7;1;1;2;2;0;3
FRIDAY   ;4;1;1;1;2;0;0;3
MONDAY   ;10;27;1;1;2;0;0;3
THURSDAY ;7;24;3;1;2;0;0;3
SUNDAY   ;8;18;8;1;2;0;0;3
MONDAY   ;2;20;6;1;1;0;0;3
WEDNESDAY;5;49;3;1;1;0;0;3
MONDAY   ;5;5;4;1;1;0;0;3
FRIDAY   ;10;15;2;1;1;0;0;3
MONDAY   ;9;60;4;1;2;0;0;3
FRIDAY   ;7;73;7;1;3;0;0;3
SATURDAY ;6;58;6;1;2;0;0;3
FRIDAY   ;7;60;1;1;2;2;0;3
THURSDAY ;4;27;3;1;2;0;0;3
SUNDAY   ;6;111;2;1;2;1;0;3
THURSDAY ;3;6;1;1;1;0;0;0
SATURDAY ;4;1;1;1;1;0;0;3
WEDNESDAY;3;4;4;1;2;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
MONDAY   ;8;57;5;1;1;0;0;3
TUESDAY  ;3;8;1;1;1;0;0;3
THURSDAY ;8;20;2;1;1;0;0;3
MONDAY   ;7;13;1;1;2;0;0;3
MONDAY   ;7;25;5;1;2;0;0;3
TUESDAY  ;10;11;1;1;1;0;0;3
MONDAY   ;1;50;6;1;2;0;0;3
TUESDAY  ;1;69;4;1;2;0;0;3
THURSDAY ;1;49;5;1;1;0;0;3
WEDNESDAY;1;46;2;1;2;0;0;3
MONDAY   ;1;58;3;1;2;0;0;3
SATURDAY ;1;37;5;1;2;0;0;3
FRIDAY   ;1;26;2;1;2;0;0;3
MONDAY   ;1;21;2;1;2;0;0;3
TUESDAY  ;1;27;5;1;1;0;0;3
FRIDAY   ;1;27;5;1;2;0;0;3
SATURDAY ;1;14;3;1;2;0;0;3
WEDNESDAY;1;18;3;1;2;0;0;3
MONDAY   ;1;33;2;1;2;0;0;3
SATURDAY ;1;10;1;1;2;0;0;3
WEDNESDAY;1;0;3;1;2;0;0;3
SUNDAY   ;1;3;1;1;2;0;0;3
TUESDAY  ;1;26;7;1;1;0;0;3
SATURDAY ;1;14;2;1;2;0;0;3
THURSDAY ;1;5;5;1;2;0;0;3
SATURDAY ;1;5;4;1;2;0;0;3
MONDAY   ;1;7;4;1;2;0;0;3
FRIDAY   ;1;4;4;1;2;0;0;3
THURSDAY ;1;3;3;1;2;0;0;3
FRIDAY   ;1;3;5;1;2;0;0;3
FRIDAY   ;1;1;1;1;2;0;0;3
TUESDAY  ;1;17;3;1;2;0;0;3
TUESDAY  ;1;2;2;1;2;0;0;3
MONDAY   ;1;8;4;1;2;0;0;3
SATURDAY ;1;6;6;1;2;0;0;3
TUESDAY  ;1;1;1;1;2;0;0;3
FRIDAY   ;1;11;3;1;2;0;0;3
WEDNESDAY;1;1;1;1;2;0;0;3
THURSDAY ;2;21;2;1;2;0;0;3
TUESDAY  ;1;4;4;1;1;0;0;3
WEDNESDAY;1;1;2;1;1;0;0;3
WEDNESDAY;1;0;1;1;2;0;0;3
THURSDAY ;1;1;1;1;1;0;0;3
SATURDAY ;2;7;3;1;1;0;0;3
WEDNESDAY;1;1;1;1;1;0;0;3
SUNDAY   ;2;4;5;1;1;0;0;3
FRIDAY   ;5;177;1;1;1;0;0;3
SUNDAY   ;3;40;5;1;1;0;0;3
FRIDAY   ;2;24;2;1;2;0;0;3
MONDAY   ;9;33;2;1;2;0;0;3
THURSDAY ;10;97;2;1;1;0;0;3
FRIDAY   ;2;0;2;1;2;0;0;3
SATURDAY ;6;18;4;1;3;0;0;3
FRIDAY   ;10;65;5;1;2;0;0;3
WEDNESDAY;8;47;5;1;1;1;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
SUNDAY   ;4;28;3;1;1;0;0;3
MONDAY   ;10;107;5;1;2;0;0;3
WEDNESDAY;5;7;3;1;1;0;0;3
FRIDAY   ;5;11;3;1;1;0;0;3
SATURDAY ;6;16;6;1;1;0;0;3
THURSDAY ;12;111;5;1;2;0;0;3
WEDNESDAY;9;31;3;1;1;0;0;3
SUNDAY   ;6;39;2;1;2;0;0;3
SUNDAY   ;4;17;7;1;1;0;0;3
SATURDAY ;6;9;2;1;2;0;0;3
SUNDAY   ;10;24;5;1;2;0;0;3
SATURDAY ;11;33;3;1;2;0;0;3
MONDAY   ;10;11;3;1;2;0;0;3
FRIDAY   ;11;40;2;1;2;0;0;3
FRIDAY   ;5;20;3;1;2;0;0;3
SUNDAY   ;9;8;3;1;2;0;0;3
THURSDAY ;7;33;4;1;1;0;0;3
THURSDAY ;7;31;3;1;1;0;0;3
THURSDAY ;7;33;4;1;2;0;0;3
SUNDAY   ;6;22;5;1;3;0;0;3
SATURDAY ;8;9;3;1;3;0;0;3
FRIDAY   ;9;41;3;1;2;0;0;3
SUNDAY   ;5;0;2;1;2;0;0;3
SATURDAY ;9;25;5;1;2;0;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
FRIDAY   ;4;12;6;1;1;0;0;3
MONDAY   ;6;70;4;1;3;0;0;3
TUESDAY  ;5;48;2;1;2;0;0;3
MONDAY   ;4;15;2;1;2;1;0;3
THURSDAY ;2;24;3;1;1;0;0;3
THURSDAY ;7;2;9;1;1;0;0;3
TUESDAY  ;9;20;1;1;1;0;0;3
FRIDAY   ;8;0;2;1;2;0;0;3
FRIDAY   ;3;39;4;1;2;0;0;0
TUESDAY  ;4;14;5;1;1;0;0;3
SUNDAY   ;10;65;3;1;1;0;0;3
FRIDAY   ;5;205;2;1;2;0;0;3
THURSDAY ;3;16;1;1;1;0;0;0
SATURDAY ;3;1;2;1;2;0;0;3
SUNDAY   ;2;20;5;1;1;0;0;0
WEDNESDAY;4;15;4;1;1;0;0;3
FRIDAY   ;4;0;1;1;1;0;0;3
WEDNESDAY;9;0;1;1;2;0;0;3
FRIDAY   ;3;2;2;1;2;0;0;3
MONDAY   ;3;41;2;1;1;0;0;0
SATURDAY ;4;3;2;1;1;0;0;3
TUESDAY  ;7;12;4;1;3;0;0;3
SUNDAY   ;6;2;2;1;1;0;0;3
FRIDAY   ;10;15;1;1;1;0;0;3
THURSDAY ;7;2;1;1;1;0;0;3
WEDNESDAY;1;9;4;1;2;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
MONDAY   ;8;5;2;1;1;0;0;3
SUNDAY   ;9;22;4;1;2;0;0;3
TUESDAY  ;6;47;4;1;2;0;0;3
FRIDAY   ;4;23;2;1;2;0;0;3
MONDAY   ;11;61;4;1;3;0;0;3
THURSDAY ;8;12;1;1;2;0;0;3
TUESDAY  ;2;4;3;1;1;0;0;3
MONDAY   ;10;21;2;1;2;0;0;3
FRIDAY   ;9;39;3;1;2;0;0;3
MONDAY   ;6;0;1;1;1;0;0;3
SUNDAY   ;11;53;2;1;3;0;0;3
FRIDAY   ;6;15;2;1;1;0;0;3
MONDAY   ;4;24;13;1;1;0;0;3
THURSDAY ;1;92;6;1;2;0;0;3
SATURDAY ;7;24;5;1;2;0;0;3
THURSDAY ;6;2;1;1;2;0;0;3
FRIDAY   ;4;1;4;1;2;2;0;3
WEDNESDAY;4;49;2;1;2;0;0;3
SUNDAY   ;1;10;2;1;1;0;0;3
MONDAY   ;1;5;3;1;1;0;0;3
WEDNESDAY;10;103;3;1;2;0;0;3
SUNDAY   ;2;4;1;1;2;0;0;0
THURSDAY ;3;3;6;1;1;0;0;3
THURSDAY ;2;8;1;1;1;0;0;0
THURSDAY ;5;13;1;1;1;0;0;3
THURSDAY ;3;6;1;1;1;0;0;3
THURSDAY ;3;0;1;1;2;0;0;0
SUNDAY   ;1;33;2;1;2;0;0;3
WEDNESDAY;3;8;1;1;1;0;0;0
WEDNESDAY;1;90;3;1;1;0;0;3
MONDAY   ;5;6;1;1;2;0;0;3
MONDAY   ;8;9;2;1;2;0;0;3
MONDAY   ;9;31;5;1;2;0;0;3
THURSDAY ;8;24;2;1;2;0;0;3
MONDAY   ;6;5;16;1;2;0;0;3
SATURDAY ;12;87;3;1;2;1;0;3
SUNDAY   ;10;88;3;1;1;0;0;3
FRIDAY   ;8;2;2;1;2;0;0;3
MONDAY   ;1;3;1;1;1;0;0;3
TUESDAY  ;4;14;4;1;1;0;0;3
MONDAY   ;10;86;2;1;2;1;0;3
TUESDAY  ;3;4;4;1;2;0;0;0
SUNDAY   ;4;0;2;1;2;0;0;3
TUESDAY  ;4;1;2;1;1;0;0;3
FRIDAY   ;6;37;15;1;3;0;0;3
WEDNESDAY;1;28;4;1;2;0;0;3
THURSDAY ;6;6;1;1;2;0;0;3
SUNDAY   ;6;4;5;1;1;0;0;3
FRIDAY   ;8;1;1;1;2;0;0;3
SUNDAY   ;3;12;4;1;1;0;0;3
FRIDAY   ;5;3;1;1;3;0;0;3
MONDAY   ;1;0;2;1;1;0;0;3
WEDNESDAY;7;9;4;1;1;0;0;3
FRIDAY   ;4;0;1;1;1;0;0;3
WEDNESDAY;7;9;2;1;1;0;0;3
SATURDAY ;8;10;4;1;1;0;0;3
THURSDAY ;8;6;6;1;1;0;0;3
WEDNESDAY;6;41;1;1;1;0;0;3
SATURDAY ;6;2;1;1;2;0;0;3
SUNDAY   ;8;0;1;1;3;0;0;3
WEDNESDAY;9;0;1;1;1;0;0;3
MONDAY   ;1;10;1;1;1;0;0;3
WEDNESDAY;1;7;2;1;1;0;0;3
FRIDAY   ;9;9;3;1;1;0;0;3
MONDAY   ;3;7;2;1;2;0;0;0
SUNDAY   ;6;48;2;1;1;0;0;3
SUNDAY   ;2;3;5;1;2;0;0;3
THURSDAY ;5;32;5;1;2;0;0;3
MONDAY   ;7;29;3;1;2;0;0;3
THURSDAY ;9;8;6;1;1;0;0;3
TUESDAY  ;4;7;5;1;1;0;0;3
WEDNESDAY;9;15;1;1;2;0;0;3
SATURDAY ;4;2;1;1;1;0;0;3
SATURDAY ;2;0;1;1;2;0;0;3
SATURDAY ;9;24;3;1;3;0;0;3
THURSDAY ;7;1;3;1;2;0;0;3
FRIDAY   ;6;60;2;1;1;0;0;3
SUNDAY   ;8;2;1;1;1;0;0;3
TUESDAY  ;5;8;4;1;1;0;0;3
TUESDAY  ;3;18;2;1;1;0;0;3
SUNDAY   ;2;3;1;1;1;0;0;0
WEDNESDAY;4;1;1;1;3;0;0;3
TUESDAY  ;10;1;1;1;2;0;0;3
SUNDAY   ;4;34;2;1;1;0;0;0
THURSDAY ;1;4;4;1;1;0;0;3
MONDAY   ;3;68;4;1;2;0;0;3
THURSDAY ;4;22;4;1;2;0;0;3
WEDNESDAY;1;1;3;1;2;0;0;3
SUNDAY   ;1;9;3;1;1;0;0;3
WEDNESDAY;5;5;2;1;1;1;0;3
WEDNESDAY;2;3;2;1;1;0;0;0
TUESDAY  ;7;6;2;1;2;0;0;3
SUNDAY   ;4;0;2;1;2;0;0;3
THURSDAY ;8;82;3;1;2;0;0;3
TUESDAY  ;3;8;1;1;1;0;0;3
SATURDAY ;6;1;2;1;2;0;0;3
SUNDAY   ;2;44;2;1;2;0;0;3
TUESDAY  ;1;43;5;1;1;0;0;0
WEDNESDAY;9;7;9;1;1;0;0;3
WEDNESDAY;6;28;1;1;1;0;0;3
SUNDAY   ;7;16;6;1;2;0;0;3
WEDNESDAY;8;10;1;1;2;0;0;3
MONDAY   ;2;3;1;1;1;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
MONDAY   ;1;4;1;1;1;0;0;3
THURSDAY ;5;6;1;1;1;0;0;3
THURSDAY ;3;10;1;1;2;0;0;0
FRIDAY   ;8;1;2;1;2;0;0;3
SATURDAY ;4;0;1;1;1;0;0;3
THURSDAY ;8;21;2;1;2;0;0;3
WEDNESDAY;5;47;4;1;2;0;0;3
THURSDAY ;4;0;2;1;1;2;0;3
FRIDAY   ;9;7;2;1;2;0;0;3
TUESDAY  ;2;21;5;1;2;0;0;3
MONDAY   ;1;10;1;1;1;0;0;3
TUESDAY  ;1;62;1;1;2;0;0;3
FRIDAY   ;7;3;7;1;2;0;0;3
THURSDAY ;3;10;3;1;2;0;0;0
THURSDAY ;9;2;4;1;1;0;0;3
THURSDAY ;9;21;3;1;2;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
MONDAY   ;7;6;1;1;1;0;0;3
SATURDAY ;6;18;1;1;2;0;0;3
FRIDAY   ;8;44;6;1;3;0;0;3
WEDNESDAY;1;3;1;1;1;0;0;3
SUNDAY   ;5;2;4;1;1;0;0;3
MONDAY   ;7;110;1;1;3;0;0;3
FRIDAY   ;4;0;1;1;1;0;0;3
THURSDAY ;8;27;3;1;2;0;0;3
MONDAY   ;10;11;1;1;1;0;0;3
WEDNESDAY;5;7;5;1;2;0;0;3
TUESDAY  ;4;14;5;1;1;0;0;3
FRIDAY   ;10;0;1;1;1;0;0;3
THURSDAY ;6;12;1;1;1;0;0;3
MONDAY   ;9;7;1;1;1;0;0;3
TUESDAY  ;9;7;2;1;2;0;0;3
WEDNESDAY;7;126;9;1;2;0;0;3
MONDAY   ;5;60;3;1;2;0;0;3
MONDAY   ;6;10;1;1;2;0;0;3
SATURDAY ;9;157;3;1;2;0;0;3
SATURDAY ;6;18;1;1;2;0;0;3
THURSDAY ;1;21;2;1;3;0;0;3
SUNDAY   ;7;4;3;1;2;0;0;3
TUESDAY  ;5;2;3;1;2;0;0;3
SATURDAY ;5;1;1;1;2;0;0;3
THURSDAY ;5;22;1;1;1;0;0;3
FRIDAY   ;2;0;2;1;1;0;0;3
FRIDAY   ;6;10;3;1;1;0;0;3
TUESDAY  ;9;21;2;1;1;0;0;3
WEDNESDAY;1;13;4;1;1;0;0;0
WEDNESDAY;10;21;2;1;2;0;0;3
SUNDAY   ;9;2;3;1;1;0;0;3
FRIDAY   ;6;5;2;1;2;0;0;3
WEDNESDAY;7;9;4;1;1;0;0;3
TUESDAY  ;5;1;1;1;1;0;0;3
SUNDAY   ;5;82;3;1;2;0;0;0
WEDNESDAY;4;1;1;1;1;0;0;3
SATURDAY ;8;27;3;1;2;0;0;3
SATURDAY ;8;68;7;1;2;0;0;3
SATURDAY ;9;157;3;1;2;0;0;3
WEDNESDAY;8;12;1;1;1;0;0;3
TUESDAY  ;9;35;1;1;3;0;0;3
TUESDAY  ;4;3;4;1;2;0;0;3
FRIDAY   ;6;16;2;1;2;0;0;3
SUNDAY   ;4;18;1;1;2;0;0;3
SATURDAY ;3;0;1;1;2;0;0;3
SUNDAY   ;2;22;5;1;1;0;0;0
MONDAY   ;4;2;1;1;1;0;0;3
THURSDAY ;3;13;1;1;1;0;0;0
SUNDAY   ;10;45;3;1;1;0;0;3
SUNDAY   ;3;1;4;1;1;0;0;3
TUESDAY  ;7;1;2;1;1;0;0;3
MONDAY   ;9;23;4;1;2;0;0;3
WEDNESDAY;9;23;3;1;2;0;0;3
FRIDAY   ;5;4;3;1;1;0;0;3
MONDAY   ;7;34;7;1;1;0;0;3
SUNDAY   ;8;2;2;1;1;0;0;3
FRIDAY   ;2;14;3;1;2;0;0;0
WEDNESDAY;4;8;4;1;1;0;0;3
FRIDAY   ;6;4;1;1;2;0;0;3
FRIDAY   ;9;200;2;1;2;0;0;0
SATURDAY ;4;9;4;1;3;0;0;3
MONDAY   ;9;73;2;1;2;0;0;3
SATURDAY ;4;8;2;1;2;0;0;3
TUESDAY  ;11;4;1;1;1;0;0;3
THURSDAY ;6;10;2;1;3;0;0;3
THURSDAY ;7;29;2;1;1;0;0;3
SUNDAY   ;1;0;1;1;1;0;0;3
SATURDAY ;9;5;1;1;2;0;0;3
FRIDAY   ;9;10;1;1;1;0;0;3
FRIDAY   ;9;16;1;1;1;0;0;3
TUESDAY  ;12;81;3;1;1;0;0;3
THURSDAY ;3;64;3;1;2;0;0;3
SUNDAY   ;12;110;3;1;3;0;0;3
SATURDAY ;5;102;1;1;2;0;0;3
TUESDAY  ;10;17;6;1;2;0;0;3
THURSDAY ;3;9;5;1;1;0;0;3
SUNDAY   ;3;12;1;1;1;0;0;3
FRIDAY   ;9;28;1;1;1;0;0;3
SUNDAY   ;8;20;3;1;2;0;0;3
SATURDAY ;1;1;4;1;1;0;0;3
FRIDAY   ;7;0;1;1;1;0;0;3
WEDNESDAY;7;5;8;1;2;0;0;3
FRIDAY   ;1;3;1;1;1;0;0;3
WEDNESDAY;1;6;3;1;2;0;0;3
FRIDAY   ;4;33;4;1;2;0;0;3
WEDNESDAY;7;21;5;1;2;1;0;3
MONDAY   ;4;39;2;1;2;0;0;0
SUNDAY   ;10;29;6;1;1;0;0;3
SUNDAY   ;5;20;1;1;1;0;0;3
SUNDAY   ;4;1;2;1;1;0;0;3
SUNDAY   ;6;0;1;1;2;0;0;3
TUESDAY  ;4;27;1;1;1;0;0;0
SATURDAY ;8;27;7;1;1;0;0;3
TUESDAY  ;2;14;3;1;1;0;0;3
SUNDAY   ;8;37;4;1;2;0;0;3
FRIDAY   ;7;224;3;1;2;0;0;3
TUESDAY  ;5;41;1;1;2;0;0;0
TUESDAY  ;4;12;1;1;1;0;0;3
SUNDAY   ;8;13;5;1;2;1;0;3
SATURDAY ;2;46;4;1;2;0;0;3
WEDNESDAY;10;2;1;1;2;0;0;3
MONDAY   ;2;14;5;1;1;0;0;0
TUESDAY  ;4;0;1;1;1;0;0;3
WEDNESDAY;8;55;2;1;2;0;0;3
TUESDAY  ;4;5;1;1;2;0;0;3
SUNDAY   ;9;39;2;1;2;0;0;3
SUNDAY   ;9;22;6;1;1;0;0;3
THURSDAY ;10;1;1;1;2;0;0;3
SUNDAY   ;7;26;1;1;2;0;0;3
MONDAY   ;5;1;1;1;2;0;0;3
WEDNESDAY;7;112;3;1;2;0;0;3
FRIDAY   ;10;80;3;1;1;0;0;3
FRIDAY   ;4;0;1;1;1;0;0;3
FRIDAY   ;2;8;2;1;1;0;0;3
THURSDAY ;10;20;1;1;1;0;0;3
FRIDAY   ;5;3;1;1;2;0;0;3
MONDAY   ;10;26;4;1;1;0;0;3
FRIDAY   ;7;207;4;1;2;0;0;3
SUNDAY   ;8;13;5;1;2;0;0;3
SATURDAY ;8;11;6;1;2;0;0;3
THURSDAY ;10;8;2;1;1;0;0;3
TUESDAY  ;5;0;1;1;1;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
WEDNESDAY;1;117;1;1;2;0;0;3
SUNDAY   ;1;15;3;1;1;0;0;0
SATURDAY ;2;10;1;1;1;0;0;0
WEDNESDAY;8;3;1;1;2;0;0;3
SATURDAY ;2;25;2;1;2;0;0;0
FRIDAY   ;8;0;1;1;2;0;0;3
SUNDAY   ;10;20;1;1;1;0;0;3
TUESDAY  ;10;12;2;1;1;0;0;3
SUNDAY   ;5;23;1;1;1;0;0;3
SATURDAY ;10;5;1;1;2;0;0;3
TUESDAY  ;5;6;1;1;1;0;0;3
SATURDAY ;7;1;1;1;2;0;0;3
TUESDAY  ;1;18;4;1;2;0;0;3
SATURDAY ;8;52;7;1;2;0;0;3
TUESDAY  ;9;6;2;1;1;0;0;3
MONDAY   ;7;48;3;1;2;0;0;3
SATURDAY ;4;0;2;1;1;0;0;3
TUESDAY  ;9;39;4;1;2;0;0;3
TUESDAY  ;2;3;1;1;1;0;0;3
WEDNESDAY;4;14;3;1;1;0;0;3
TUESDAY  ;3;18;2;1;1;0;0;0
TUESDAY  ;7;34;2;1;1;2;0;3
MONDAY   ;8;20;3;1;2;0;0;3
WEDNESDAY;5;27;1;1;2;0;0;3
FRIDAY   ;9;9;5;1;1;0;0;3
THURSDAY ;8;19;9;1;2;0;0;3
SUNDAY   ;7;10;6;1;1;0;0;3
MONDAY   ;10;1;2;1;1;0;0;3
SUNDAY   ;8;20;4;1;3;0;0;3
MONDAY   ;7;58;2;1;1;0;0;3
WEDNESDAY;4;49;2;1;2;0;0;3
WEDNESDAY;7;1;1;1;1;0;0;3
MONDAY   ;10;38;6;1;1;0;0;3
WEDNESDAY;3;1;1;1;2;0;0;0
SATURDAY ;6;38;1;1;2;0;0;3
TUESDAY  ;2;1;2;1;1;0;0;0
SATURDAY ;9;31;2;1;2;0;0;3
SUNDAY   ;11;61;4;1;1;0;0;3
MONDAY   ;3;2;2;1;1;0;0;3
WEDNESDAY;10;20;3;1;1;0;0;3
MONDAY   ;1;0;1;1;1;0;0;0
THURSDAY ;2;3;2;1;1;0;0;0
FRIDAY   ;8;44;6;1;2;1;0;3
MONDAY   ;6;14;4;1;2;0;0;3
SUNDAY   ;6;5;6;1;1;0;0;3
MONDAY   ;6;31;17;1;2;0;0;3
SUNDAY   ;7;32;5;1;1;0;0;3
WEDNESDAY;6;0;2;1;2;0;0;3
SUNDAY   ;9;5;1;1;1;0;0;3
TUESDAY  ;4;12;4;1;2;0;0;3
THURSDAY ;10;13;1;1;1;0;0;3
SATURDAY ;10;243;1;1;2;0;0;3
TUESDAY  ;9;23;1;1;2;0;0;3
FRIDAY   ;2;4;2;1;2;0;0;3
WEDNESDAY;5;49;3;1;2;0;0;3
MONDAY   ;4;12;4;1;1;0;0;3
THURSDAY ;10;37;2;1;1;0;0;3
MONDAY   ;8;186;4;1;2;0;0;0
MONDAY   ;2;6;1;1;1;0;0;0
SUNDAY   ;2;5;5;1;1;0;0;3
THURSDAY ;7;42;4;1;3;0;0;3
WEDNESDAY;7;11;1;1;1;0;0;3
TUESDAY  ;5;15;4;1;1;0;0;3
WEDNESDAY;4;1;1;1;1;0;0;3
MONDAY   ;7;28;5;1;2;0;0;3
MONDAY   ;1;66;1;1;1;0;0;3
MONDAY   ;1;0;5;1;2;0;0;3
TUESDAY  ;1;25;7;1;2;0;0;3
WEDNESDAY;1;8;2;1;2;0;0;3
WEDNESDAY;1;8;1;1;1;0;0;3
WEDNESDAY;2;2;1;1;1;0;0;3
THURSDAY ;3;38;1;1;1;0;0;3
TUESDAY  ;2;21;3;1;1;0;0;3
SUNDAY   ;5;3;1;1;1;0;0;3
SATURDAY ;11;59;6;1;1;0;0;3
MONDAY   ;4;70;1;1;1;0;0;3
SATURDAY ;5;19;2;1;1;0;0;3
THURSDAY ;6;7;2;1;2;0;0;3
TUESDAY  ;9;52;4;1;1;0;0;3
SATURDAY ;10;117;6;1;2;0;0;3
THURSDAY ;8;16;1;1;2;0;0;3
WEDNESDAY;11;13;1;1;2;0;0;3
TUESDAY  ;12;131;1;1;2;0;0;3
TUESDAY  ;8;102;4;1;2;0;0;3
MONDAY   ;6;49;1;1;2;0;0;3
SATURDAY ;9;23;4;1;3;0;0;3
SATURDAY ;10;4;1;1;2;0;0;3
FRIDAY   ;9;47;2;1;2;0;0;3
THURSDAY ;10;51;1;1;2;0;0;3
TUESDAY  ;8;71;2;1;2;0;0;3
SATURDAY ;6;43;4;1;2;0;0;3
WEDNESDAY;10;69;3;1;2;0;0;3
SUNDAY   ;7;42;6;1;2;0;0;3
TUESDAY  ;9;167;3;1;2;0;0;3
THURSDAY ;11;55;1;1;2;0;0;3
WEDNESDAY;12;91;1;1;2;0;0;3
MONDAY   ;3;17;3;1;2;0;0;3
MONDAY   ;4;28;4;1;2;0;0;3
TUESDAY  ;10;41;1;1;1;0;0;3
