,leaddays,arrivaldate_weekday_weekend,arrivaldate_weekday_midweek,arrivaldate_weekday_earlyweek,channel_id_6,channel_id_7,channel_id_13,channel_id_1,channel_id_12,channel_id_others,lang_id_1,lang_id_3
530,19,1,0,0,1,0,0,0,0,0,1,0
531,15,1,0,0,1,0,0,0,0,0,1,0
532,62,1,0,0,1,0,0,0,0,0,1,0
533,28,0,1,0,1,0,0,0,0,0,1,0
534,15,1,0,0,1,0,0,0,0,0,1,0
535,1,0,1,0,1,0,0,0,0,0,1,0
536,9,0,1,0,1,0,0,0,0,0,1,0
537,10,1,0,0,1,0,0,0,0,0,1,0
538,23,1,0,0,1,0,0,0,0,0,1,0
539,8,0,1,0,1,0,0,0,0,0,1,0
540,13,0,0,1,1,0,0,0,0,0,1,0
541,23,1,0,0,1,0,0,0,0,0,1,0
542,137,0,0,1,1,0,0,0,0,0,1,0
543,58,0,1,0,1,0,0,0,0,0,1,0
544,35,0,1,0,1,0,0,0,0,0,1,0
545,60,0,0,1,1,0,0,0,0,0,1,0
546,42,0,0,1,1,0,0,0,0,0,1,0
547,88,1,0,0,1,0,0,0,0,0,1,0
548,0,0,1,0,1,0,0,0,0,0,1,0
549,137,0,0,1,1,0,0,0,0,0,1,0
550,1,1,0,0,1,0,0,0,0,0,1,0
551,34,0,1,0,1,0,0,0,0,0,1,0
552,78,0,1,0,1,0,0,0,0,0,1,0
553,145,0,1,0,0,1,0,0,0,0,1,0
554,2,0,0,1,0,1,0,0,0,0,1,0
555,0,1,0,0,0,1,0,0,0,0,1,0
556,12,1,0,0,0,1,0,0,0,0,1,0
557,13,0,1,0,1,0,0,0,0,0,1,0
558,25,1,0,0,0,1,0,0,0,0,1,0
559,17,0,1,0,1,0,0,0,0,0,1,0
560,2,0,0,1,0,1,0,0,0,0,1,0
561,1,1,0,0,1,0,0,0,0,0,1,0
562,0,0,1,0,0,1,0,0,0,0,1,0
563,30,0,1,0,0,1,0,0,0,0,1,0
564,58,0,0,1,1,0,0,0,0,0,1,0
565,5,0,0,1,0,1,0,0,0,0,1,0
566,3,0,0,1,0,1,0,0,0,0,1,0
567,22,0,1,0,1,0,0,0,0,0,1,0
568,23,1,0,0,0,1,0,0,0,0,1,0
569,86,1,0,0,0,1,0,0,0,0,1,0
570,23,0,0,1,0,0,1,0,0,0,1,0
571,31,1,0,0,1,0,0,0,0,0,1,0
572,7,0,0,1,0,1,0,0,0,0,1,0
573,11,0,0,1,0,0,0,1,0,0,1,0
574,27,0,1,0,0,1,0,0,0,0,1,0
575,31,0,0,1,0,1,0,0,0,0,1,0
576,0,1,0,0,0,1,0,0,0,0,1,0
577,9,1,0,0,1,0,0,0,0,0,1,0
578,0,0,0,1,0,1,0,0,0,0,1,0
579,15,0,0,1,0,0,1,0,0,0,1,0
580,5,0,0,1,0,1,0,0,0,0,1,0
581,15,0,1,0,0,1,0,0,0,0,1,0
582,1,1,0,0,1,0,0,0,0,0,1,0
583,7,0,1,0,0,1,0,0,0,0,1,0
584,2,0,1,0,0,0,1,0,0,0,1,0
585,21,1,0,0,1,0,0,0,0,0,1,0
586,1,1,0,0,0,1,0,0,0,0,1,0
587,0,0,1,0,1,0,0,0,0,0,1,0
588,0,0,0,1,1,0,0,0,0,0,1,0
589,42,1,0,0,0,1,0,0,0,0,1,0
590,42,0,1,0,1,0,0,0,0,0,1,0
591,8,0,1,0,0,1,0,0,0,0,1,0
592,18,0,0,1,0,1,0,0,0,0,1,0
593,39,0,0,1,1,0,0,0,0,0,1,0
594,156,1,0,0,1,0,0,0,0,0,1,0
595,8,0,1,0,0,1,0,0,0,0,1,0
596,33,0,1,0,0,1,0,0,0,0,1,0
597,33,0,1,0,1,0,0,0,0,0,1,0
598,22,1,0,0,0,1,0,0,0,0,1,0
599,8,0,1,0,0,1,0,0,0,0,1,0
600,1,0,0,1,1,0,0,0,0,0,1,0
601,10,1,0,0,0,1,0,0,0,0,1,0
602,0,0,0,1,0,1,0,0,0,0,1,0
603,0,0,0,1,0,1,0,0,0,0,1,0
604,168,0,0,1,0,1,0,0,0,0,1,0
605,14,1,0,0,0,0,1,0,0,0,1,0
606,24,0,0,1,0,0,1,0,0,0,1,0
607,36,1,0,0,0,0,1,0,0,0,1,0
608,22,1,0,0,0,0,1,0,0,0,1,0
609,6,0,1,0,0,0,1,0,0,0,1,0
610,64,1,0,0,1,0,0,0,0,0,1,0
611,9,0,1,0,0,1,0,0,0,0,1,0
612,21,0,1,0,0,1,0,0,0,0,1,0
613,65,0,0,1,1,0,0,0,0,0,1,0
614,9,0,0,1,1,0,0,0,0,0,1,0
615,0,0,1,0,0,1,0,0,0,0,1,0
616,0,1,0,0,0,1,0,0,0,0,1,0
617,108,1,0,0,0,0,1,0,0,0,1,0
618,29,1,0,0,0,0,1,0,0,0,1,0
619,23,0,1,0,0,1,0,0,0,0,1,0
620,59,0,1,0,1,0,0,0,0,0,1,0
621,9,1,0,0,0,1,0,0,0,0,1,0
622,1,0,1,0,1,0,0,0,0,0,1,0
623,46,0,0,1,0,0,1,0,0,0,1,0
624,14,0,1,0,0,1,0,0,0,0,1,0
625,8,1,0,0,1,0,0,0,0,0,1,0
626,18,1,0,0,0,1,0,0,0,0,1,0
627,13,0,1,0,1,0,0,0,0,0,1,0
628,10,0,1,0,1,0,0,0,0,0,1,0
629,0,1,0,0,1,0,0,0,0,0,1,0
630,0,0,0,1,0,1,0,0,0,0,1,0
631,6,1,0,0,1,0,0,0,0,0,1,0
632,21,0,0,1,1,0,0,0,0,0,1,0
633,20,0,1,0,0,1,0,0,0,0,1,0
634,38,0,1,0,0,0,1,0,0,0,1,0
635,0,0,1,0,1,0,0,0,0,0,1,0
636,58,0,0,1,1,0,0,0,0,0,1,0
637,9,0,1,0,0,1,0,0,0,0,1,0
638,3,0,0,1,0,1,0,0,0,0,1,0
639,12,0,1,0,0,0,1,0,0,0,1,0
640,2,0,1,0,0,1,0,0,0,0,1,0
641,16,0,1,0,1,0,0,0,0,0,1,0
642,20,0,1,0,0,1,0,0,0,0,1,0
643,42,0,1,0,1,0,0,0,0,0,1,0
644,5,0,1,0,0,1,0,0,0,0,1,0
645,3,0,1,0,0,0,1,0,0,0,1,0
646,46,0,1,0,1,0,0,0,0,0,1,0
647,20,0,1,0,0,1,0,0,0,0,1,0
648,152,1,0,0,1,0,0,0,0,0,1,0
649,0,0,0,1,0,0,1,0,0,0,1,0
650,3,0,0,1,0,0,1,0,0,0,1,0
651,40,0,1,0,0,0,1,0,0,0,1,0
652,3,0,0,1,0,0,1,0,0,0,1,0
653,80,0,0,1,1,0,0,0,0,0,1,0
654,47,0,0,1,0,0,0,0,0,1,1,0
655,41,0,1,0,1,0,0,0,0,0,1,0
656,8,0,0,1,0,1,0,0,0,0,1,0
657,3,1,0,0,1,0,0,0,0,0,1,0
658,4,0,0,1,0,0,1,0,0,0,1,0
659,43,0,1,0,0,1,0,0,0,0,1,0
660,55,0,1,0,1,0,0,0,0,0,1,0
661,3,1,0,0,0,1,0,0,0,0,1,0
662,24,1,0,0,1,0,0,0,0,0,1,0
663,4,1,0,0,1,0,0,0,0,0,1,0
664,54,1,0,0,1,0,0,0,0,0,1,0
665,36,0,1,0,0,1,0,0,0,0,1,0
666,36,0,0,1,1,0,0,0,0,0,1,0
667,17,0,1,0,0,1,0,0,0,0,1,0
668,1,0,1,0,1,0,0,0,0,0,1,0
669,5,0,0,1,0,1,0,0,0,0,1,0
670,12,0,1,0,0,1,0,0,0,0,1,0
671,3,0,1,0,0,1,0,0,0,0,1,0
672,0,1,0,0,1,0,0,0,0,0,1,0
673,50,0,1,0,0,1,0,0,0,0,1,0
674,2,1,0,0,0,1,0,0,0,0,1,0
675,7,0,1,0,1,0,0,0,0,0,1,0
676,29,0,1,0,0,1,0,0,0,0,1,0
677,14,1,0,0,0,1,0,0,0,0,1,0
678,6,0,1,0,0,1,0,0,0,0,1,0
679,18,1,0,0,0,1,0,0,0,0,1,0
680,0,0,1,0,0,1,0,0,0,0,1,0
681,0,1,0,0,0,1,0,0,0,0,1,0
682,7,1,0,0,0,1,0,0,0,0,1,0
683,46,0,0,1,0,1,0,0,0,0,1,0
684,6,0,0,1,1,0,0,0,0,0,1,0
685,8,0,1,0,0,1,0,0,0,0,1,0
686,4,0,0,1,0,1,0,0,0,0,1,0
687,64,0,0,1,1,0,0,0,0,0,1,0
688,6,0,1,0,0,1,0,0,0,0,1,0
689,4,0,0,1,0,1,0,0,0,0,1,0
690,27,0,1,0,1,0,0,0,0,0,1,0
691,74,0,1,0,1,0,0,0,0,0,1,0
692,4,1,0,0,0,1,0,0,0,0,1,0
693,3,0,1,0,0,1,0,0,0,0,1,0
694,58,0,0,1,0,1,0,0,0,0,1,0
695,7,0,0,1,0,1,0,0,0,0,1,0
696,1,0,1,0,0,1,0,0,0,0,1,0
697,8,0,1,0,0,1,0,0,0,0,1,0
698,37,0,0,1,1,0,0,0,0,0,1,0
699,2,0,1,0,0,1,0,0,0,0,1,0
700,0,0,0,1,0,1,0,0,0,0,1,0
701,21,1,0,0,0,1,0,0,0,0,1,0
702,29,1,0,0,0,1,0,0,0,0,1,0
703,20,0,1,0,0,1,0,0,0,0,1,0
704,102,0,0,1,1,0,0,0,0,0,1,0
705,0,1,0,0,0,1,0,0,0,0,1,0
706,120,0,1,0,0,1,0,0,0,0,1,0
707,29,0,1,0,1,0,0,0,0,0,1,0
708,25,0,1,0,0,1,0,0,0,0,1,0
709,27,0,1,0,0,1,0,0,0,0,1,0
710,74,0,0,1,0,1,0,0,0,0,1,0
711,6,0,0,1,0,0,1,0,0,0,1,0
712,5,0,1,0,0,1,0,0,0,0,1,0
713,0,0,1,0,0,1,0,0,0,0,1,0
714,4,1,0,0,0,1,0,0,0,0,1,0
715,5,0,1,0,0,1,0,0,0,0,1,0
716,80,0,1,0,1,0,0,0,0,0,1,0
717,0,0,0,1,1,0,0,0,0,0,1,0
718,38,0,0,1,0,1,0,0,0,0,1,0
719,4,0,0,1,0,1,0,0,0,0,1,0
720,45,0,0,1,1,0,0,0,0,0,1,0
721,6,0,1,0,0,1,0,0,0,0,1,0
722,13,0,0,1,0,0,1,0,0,0,1,0
723,0,1,0,0,1,0,0,0,0,0,1,0
724,15,0,1,0,0,1,0,0,0,0,1,0
725,0,1,0,0,0,1,0,0,0,0,1,0
726,19,0,1,0,0,0,1,0,0,0,1,0
727,7,0,1,0,0,1,0,0,0,0,1,0
728,27,0,0,1,0,1,0,0,0,0,1,0
729,0,1,0,0,0,1,0,0,0,0,1,0
730,15,0,0,1,1,0,0,0,0,0,1,0
731,19,1,0,0,1,0,0,0,0,0,1,0
732,155,1,0,0,0,0,0,1,0,0,1,0
733,319,1,0,0,0,0,1,0,0,0,1,0
734,0,1,0,0,0,1,0,0,0,0,1,0
735,34,0,1,0,0,0,1,0,0,0,1,0
736,5,0,1,0,0,1,0,0,0,0,1,0
737,5,0,1,0,0,0,1,0,0,0,1,0
738,6,0,1,0,0,0,1,0,0,0,1,0
739,13,0,1,0,0,1,0,0,0,0,1,0
740,53,0,0,1,0,1,0,0,0,0,1,0
741,25,1,0,0,0,1,0,0,0,0,1,0
742,8,0,1,0,0,1,0,0,0,0,1,0
743,10,0,1,0,1,0,0,0,0,0,1,0
744,12,0,1,0,0,1,0,0,0,0,1,0
745,24,0,1,0,0,1,0,0,0,0,1,0
746,5,1,0,0,1,0,0,0,0,0,1,0
747,7,0,1,0,0,1,0,0,0,0,1,0
748,1,1,0,0,1,0,0,0,0,0,1,0
749,2,1,0,0,0,1,0,0,0,0,1,0
750,4,1,0,0,0,1,0,0,0,0,1,0
751,7,0,1,0,0,1,0,0,0,0,1,0
752,68,0,1,0,1,0,0,0,0,0,1,0
753,8,0,1,0,0,1,0,0,0,0,1,0
754,124,0,1,0,1,0,0,0,0,0,1,0
755,10,0,0,1,0,1,0,0,0,0,1,0
756,44,0,1,0,0,1,0,0,0,0,1,0
757,6,0,1,0,1,0,0,0,0,0,1,0
758,35,1,0,0,1,0,0,0,0,0,1,0
759,47,0,0,1,0,1,0,0,0,0,1,0
760,10,1,0,0,1,0,0,0,0,0,1,0
761,53,0,1,0,1,0,0,0,0,0,1,0
762,6,0,1,0,0,1,0,0,0,0,1,0
763,249,0,1,0,0,1,0,0,0,0,1,0
764,79,0,1,0,1,0,0,0,0,0,1,0
765,167,0,1,0,1,0,0,0,0,0,1,0
766,13,0,0,1,0,1,0,0,0,0,1,0
767,8,0,0,1,0,1,0,0,0,0,1,0
768,23,1,0,0,1,0,0,0,0,0,1,0
769,5,0,1,0,0,0,1,0,0,0,1,0
770,63,0,1,0,0,1,0,0,0,0,1,0
771,10,0,1,0,0,1,0,0,0,0,1,0
772,22,1,0,0,0,1,0,0,0,0,1,0
773,58,0,1,0,0,1,0,0,0,0,1,0
774,10,0,0,1,1,0,0,0,0,0,1,0
775,16,0,0,1,0,1,0,0,0,0,1,0
776,22,0,1,0,1,0,0,0,0,0,1,0
777,9,0,0,1,1,0,0,0,0,0,1,0
778,1,1,0,0,0,1,0,0,0,0,1,0
779,84,0,1,0,0,1,0,0,0,0,1,0
780,6,1,0,0,1,0,0,0,0,0,1,0
781,25,0,1,0,0,1,0,0,0,0,1,0
782,3,0,0,1,0,0,1,0,0,0,1,0
783,28,0,1,0,1,0,0,0,0,0,1,0
784,8,1,0,0,0,1,0,0,0,0,1,0
785,18,1,0,0,0,1,0,0,0,0,1,0
786,15,0,1,0,0,0,1,0,0,0,1,0
787,11,0,0,1,0,1,0,0,0,0,1,0
788,24,1,0,0,1,0,0,0,0,0,1,0
789,13,0,1,0,0,0,1,0,0,0,1,0
790,27,0,0,1,1,0,0,0,0,0,1,0
791,43,0,1,0,1,0,0,0,0,0,1,0
792,29,0,1,0,0,1,0,0,0,0,1,0
793,25,1,0,0,1,0,0,0,0,0,1,0
794,47,1,0,0,0,1,0,0,0,0,1,0
795,5,0,0,1,1,0,0,0,0,0,1,0
796,1,0,1,0,0,0,1,0,0,0,1,0
797,4,0,1,0,1,0,0,0,0,0,1,0
798,19,0,1,0,0,1,0,0,0,0,1,0
799,1,1,0,0,0,1,0,0,0,0,1,0
800,15,1,0,0,0,1,0,0,0,0,1,0
801,1,1,0,0,1,0,0,0,0,0,1,0
802,26,0,0,1,0,1,0,0,0,0,1,0
803,9,1,0,0,0,1,0,0,0,0,1,0
804,1,1,0,0,1,0,0,0,0,0,1,0
805,0,0,0,1,0,1,0,0,0,0,1,0
806,28,0,1,0,1,0,0,0,0,0,1,0
807,6,0,0,1,0,0,1,0,0,0,1,0
808,3,1,0,0,0,1,0,0,0,0,1,0
809,58,0,1,0,1,0,0,0,0,0,1,0
810,84,0,1,0,0,0,1,0,0,0,1,0
811,2,0,1,0,0,0,1,0,0,0,1,0
812,0,1,0,0,0,1,0,0,0,0,1,0
813,91,1,0,0,1,0,0,0,0,0,1,0
814,9,0,1,0,0,1,0,0,0,0,1,0
815,7,0,1,0,0,1,0,0,0,0,1,0
816,5,0,1,0,1,0,0,0,0,0,1,0
817,1,1,0,0,1,0,0,0,0,0,1,0
818,5,0,1,0,0,1,0,0,0,0,1,0
819,12,1,0,0,0,1,0,0,0,0,1,0
820,2,0,0,1,0,1,0,0,0,0,1,0
821,0,0,0,1,0,1,0,0,0,0,1,0
822,8,1,0,0,1,0,0,0,0,0,1,0
823,7,1,0,0,1,0,0,0,0,0,1,0
824,13,0,1,0,0,0,1,0,0,0,1,0
825,0,0,1,0,1,0,0,0,0,0,1,0
826,14,0,1,0,0,1,0,0,0,0,1,0
827,24,1,0,0,1,0,0,0,0,0,1,0
828,15,0,1,0,0,1,0,0,0,0,1,0
829,0,1,0,0,1,0,0,0,0,0,1,0
830,0,0,1,0,1,0,0,0,0,0,1,0
831,13,0,1,0,0,1,0,0,0,0,1,0
832,12,0,1,0,0,1,0,0,0,0,1,0
833,123,0,0,1,0,0,1,0,0,0,1,0
834,6,0,1,0,0,1,0,0,0,0,1,0
835,2,1,0,0,0,1,0,0,0,0,1,0
836,0,0,1,0,1,0,0,0,0,0,1,0
837,46,0,0,1,1,0,0,0,0,0,1,0
838,3,0,1,0,1,0,0,0,0,0,1,0
839,0,1,0,0,0,1,0,0,0,0,1,0
840,0,0,0,1,0,1,0,0,0,0,1,0
841,24,0,0,1,0,1,0,0,0,0,1,0
842,8,0,1,0,0,1,0,0,0,0,1,0
843,1,1,0,0,1,0,0,0,0,0,1,0
844,15,0,1,0,0,1,0,0,0,0,1,0
845,6,0,0,1,1,0,0,0,0,0,1,0
846,23,1,0,0,1,0,0,0,0,0,1,0
847,8,1,0,0,0,1,0,0,0,0,1,0
848,2,0,0,1,0,1,0,0,0,0,1,0
849,0,1,0,0,0,1,0,0,0,0,1,0
850,9,0,0,1,0,1,0,0,0,0,1,0
851,9,1,0,0,0,1,0,0,0,0,1,0
852,60,0,0,1,0,1,0,0,0,0,1,0
853,25,0,1,0,0,1,0,0,0,0,1,0
854,66,1,0,0,0,1,0,0,0,0,1,0
855,1,1,0,0,1,0,0,0,0,0,1,0
856,6,0,0,1,0,1,0,0,0,0,1,0
857,12,0,1,0,0,1,0,0,0,0,1,0
858,16,1,0,0,0,1,0,0,0,0,1,0
859,12,0,1,0,0,1,0,0,0,0,1,0
860,1,1,0,0,0,1,0,0,0,0,1,0
861,5,1,0,0,1,0,0,0,0,0,1,0
862,1,1,0,0,1,0,0,0,0,0,1,0
863,9,0,1,0,0,1,0,0,0,0,1,0
864,18,0,0,1,0,1,0,0,0,0,1,0
865,10,1,0,0,0,1,0,0,0,0,1,0
866,13,0,1,0,0,0,1,0,0,0,1,0
867,5,0,1,0,0,1,0,0,0,0,1,0
868,11,1,0,0,1,0,0,0,0,0,1,0
869,80,0,1,0,1,0,0,0,0,0,1,0
870,28,1,0,0,0,1,0,0,0,0,1,0
871,10,1,0,0,0,1,0,0,0,0,1,0
872,0,0,0,1,1,0,0,0,0,0,1,0
873,5,0,1,0,0,1,0,0,0,0,1,0
874,133,1,0,0,1,0,0,0,0,0,1,0
875,13,0,1,0,0,1,0,0,0,0,1,0
876,9,1,0,0,0,1,0,0,0,0,1,0
877,14,0,0,1,1,0,0,0,0,0,1,0
878,8,0,1,0,0,1,0,0,0,0,1,0
879,255,0,0,1,1,0,0,0,0,0,1,0
880,73,1,0,0,0,1,0,0,0,0,1,0
881,17,0,1,0,0,1,0,0,0,0,1,0
882,173,1,0,0,1,0,0,0,0,0,1,0
883,0,0,1,0,0,1,0,0,0,0,1,0
884,134,1,0,0,0,1,0,0,0,0,1,0
885,21,0,1,0,0,1,0,0,0,0,1,0
886,19,0,1,0,1,0,0,0,0,0,1,0
887,2,0,0,1,0,1,0,0,0,0,1,0
888,6,0,1,0,0,1,0,0,0,0,1,0
889,22,1,0,0,0,1,0,0,0,0,1,0
890,28,0,0,1,0,1,0,0,0,0,1,0
891,19,0,1,0,0,0,1,0,0,0,1,0
892,2,0,0,1,1,0,0,0,0,0,1,0
893,4,1,0,0,0,1,0,0,0,0,1,0
894,14,0,1,0,0,1,0,0,0,0,1,0
895,2,0,1,0,0,1,0,0,0,0,1,0
896,41,0,1,0,1,0,0,0,0,0,1,0
897,21,0,1,0,0,1,0,0,0,0,1,0
898,0,0,1,0,0,1,0,0,0,0,1,0
899,4,0,1,0,0,0,1,0,0,0,1,0
900,21,0,0,1,0,0,1,0,0,0,1,0
901,38,1,0,0,0,1,0,0,0,0,1,0
902,8,0,1,0,0,1,0,0,0,0,1,0
903,1,0,1,0,0,1,0,0,0,0,1,0
904,33,0,1,0,0,1,0,0,0,0,1,0
905,8,0,1,0,0,1,0,0,0,0,1,0
906,7,0,1,0,0,1,0,0,0,0,1,0
907,7,1,0,0,1,0,0,0,0,0,1,0
908,47,1,0,0,0,1,0,0,0,0,1,0
909,38,0,0,1,0,1,0,0,0,0,1,0
910,1,1,0,0,0,1,0,0,0,0,1,0
911,22,0,1,0,0,1,0,0,0,0,1,0
912,110,0,0,1,1,0,0,0,0,0,1,0
913,40,0,0,1,0,1,0,0,0,0,1,0
914,32,0,0,1,0,1,0,0,0,0,1,0
915,71,0,1,0,0,1,0,0,0,0,1,0
916,17,0,1,0,1,0,0,0,0,0,1,0
917,0,0,1,0,0,1,0,0,0,0,1,0
918,23,0,1,0,0,1,0,0,0,0,1,0
919,12,0,1,0,0,1,0,0,0,0,1,0
920,6,0,1,0,0,1,0,0,0,0,1,0
921,77,1,0,0,1,0,0,0,0,0,1,0
922,16,1,0,0,1,0,0,0,0,0,1,0
923,42,1,0,0,0,1,0,0,0,0,1,0
924,11,0,1,0,0,1,0,0,0,0,1,0
925,67,0,1,0,1,0,0,0,0,0,1,0
926,17,0,1,0,0,1,0,0,0,0,1,0
927,3,0,0,1,1,0,0,0,0,0,1,0
928,8,0,1,0,0,1,0,0,0,0,1,0
929,1,0,1,0,1,0,0,0,0,0,1,0
930,28,0,1,0,1,0,0,0,0,0,1,0
931,22,0,0,1,1,0,0,0,0,0,1,0
932,68,1,0,0,1,0,0,0,0,0,1,0
933,21,0,0,1,0,1,0,0,0,0,1,0
934,43,0,1,0,0,1,0,0,0,0,1,0
935,74,0,0,1,0,0,1,0,0,0,1,0
936,2,0,1,0,0,1,0,0,0,0,1,0
937,8,0,1,0,0,1,0,0,0,0,1,0
938,5,0,0,1,0,1,0,0,0,0,1,0
939,100,0,1,0,0,1,0,0,0,0,1,0
940,1,1,0,0,1,0,0,0,0,0,1,0
941,5,1,0,0,0,1,0,0,0,0,1,0
942,78,0,1,0,1,0,0,0,0,0,1,0
943,13,0,1,0,0,1,0,0,0,0,1,0
944,36,0,1,0,0,1,0,0,0,0,1,0
945,66,0,1,0,1,0,0,0,0,0,1,0
946,3,1,0,0,0,1,0,0,0,0,1,0
947,2,0,1,0,0,1,0,0,0,0,1,0
948,14,1,0,0,1,0,0,0,0,0,1,0
949,11,0,1,0,1,0,0,0,0,0,1,0
950,4,1,0,0,0,1,0,0,0,0,1,0
951,135,0,1,0,0,1,0,0,0,0,1,0
952,4,1,0,0,1,0,0,0,0,0,1,0
953,0,1,0,0,0,1,0,0,0,0,1,0
954,2,0,0,1,1,0,0,0,0,0,1,0
955,11,0,0,1,1,0,0,0,0,0,1,0
956,46,0,1,0,0,0,1,0,0,0,1,0
957,59,0,0,1,0,1,0,0,0,0,1,0
958,13,0,1,0,0,1,0,0,0,0,1,0
959,45,0,0,1,1,0,0,0,0,0,1,0
960,1,0,0,1,0,1,0,0,0,0,1,0
961,47,1,0,0,0,1,0,0,0,0,1,0
962,42,0,1,0,1,0,0,0,0,0,1,0
963,7,0,1,0,1,0,0,0,0,0,1,0
964,0,0,0,1,0,1,0,0,0,0,1,0
965,0,1,0,0,0,1,0,0,0,0,1,0
966,0,0,1,0,1,0,0,0,0,0,1,0
967,122,0,1,0,0,1,0,0,0,0,1,0
968,4,1,0,0,0,1,0,0,0,0,1,0
969,52,0,0,1,0,1,0,0,0,0,1,0
970,1,0,1,0,0,1,0,0,0,0,1,0
971,5,0,1,0,0,1,0,0,0,0,1,0
972,68,0,1,0,0,1,0,0,0,0,1,0
973,0,0,1,0,1,0,0,0,0,0,1,0
974,42,0,1,0,1,0,0,0,0,0,1,0
975,38,0,0,1,0,1,0,0,0,0,1,0
976,7,0,1,0,0,1,0,0,0,0,1,0
977,319,1,0,0,0,0,1,0,0,0,1,0
978,56,0,1,0,0,0,1,0,0,0,1,0
979,15,0,1,0,0,1,0,0,0,0,1,0
980,86,1,0,0,0,1,0,0,0,0,1,0
981,0,1,0,0,1,0,0,0,0,0,1,0
982,38,0,1,0,0,1,0,0,0,0,1,0
983,57,0,0,1,0,1,0,0,0,0,1,0
984,11,0,1,0,1,0,0,0,0,0,1,0
985,3,0,1,0,1,0,0,0,0,0,1,0
986,2,1,0,0,0,1,0,0,0,0,1,0
987,48,0,0,1,0,1,0,0,0,0,1,0
988,11,0,1,0,0,0,1,0,0,0,1,0
989,2,0,1,0,0,1,0,0,0,0,1,0
990,65,0,1,0,0,1,0,0,0,0,1,0
991,0,0,0,1,1,0,0,0,0,0,1,0
992,95,0,0,1,1,0,0,0,0,0,1,0
993,2,0,1,0,1,0,0,0,0,0,1,0
994,51,0,1,0,0,1,0,0,0,0,1,0
995,98,1,0,0,1,0,0,0,0,0,1,0
996,0,0,1,0,1,0,0,0,0,0,1,0
997,51,0,1,0,1,0,0,0,0,0,1,0
998,33,1,0,0,1,0,0,0,0,0,1,0
999,47,0,1,0,0,1,0,0,0,0,1,0
1000,0,1,0,0,1,0,0,0,0,0,1,0
1001,1,1,0,0,0,1,0,0,0,0,1,0
1002,18,1,0,0,0,1,0,0,0,0,1,0
1003,1,0,1,0,1,0,0,0,0,0,1,0
1004,6,0,1,0,0,1,0,0,0,0,1,0
1005,4,1,0,0,0,1,0,0,0,0,1,0
1006,25,0,0,1,0,1,0,0,0,0,1,0
1007,5,1,0,0,1,0,0,0,0,0,1,0
1008,8,1,0,0,1,0,0,0,0,0,1,0
1009,41,0,1,0,1,0,0,0,0,0,1,0
1010,13,0,1,0,0,1,0,0,0,0,1,0
1011,68,0,1,0,1,0,0,0,0,0,1,0
1012,9,1,0,0,0,1,0,0,0,0,1,0
1013,55,0,0,1,0,1,0,0,0,0,1,0
1014,1,0,1,0,1,0,0,0,0,0,1,0
1015,13,0,1,0,0,0,1,0,0,0,1,0
1016,50,1,0,0,0,1,0,0,0,0,1,0
1017,2,0,1,0,0,1,0,0,0,0,1,0
1018,5,0,0,1,0,1,0,0,0,0,1,0
1019,86,1,0,0,0,1,0,0,0,0,1,0
1020,17,1,0,0,0,1,0,0,0,0,1,0
1021,19,0,1,0,1,0,0,0,0,0,1,0
1022,0,0,1,0,0,1,0,0,0,0,1,0
1023,4,0,0,1,0,1,0,0,0,0,1,0
1024,22,0,1,0,0,1,0,0,0,0,1,0
1025,66,0,0,1,1,0,0,0,0,0,1,0
1026,17,0,1,0,1,0,0,0,0,0,1,0
1027,185,0,0,1,1,0,0,0,0,0,1,0
1028,6,1,0,0,0,1,0,0,0,0,1,0
1029,2,0,1,0,0,1,0,0,0,0,1,0
1030,29,1,0,0,0,1,0,0,0,0,1,0
1031,90,0,1,0,0,1,0,0,0,0,1,0
1032,4,0,0,1,0,1,0,0,0,0,1,0
1033,10,1,0,0,0,1,0,0,0,0,1,0
1034,8,0,1,0,0,1,0,0,0,0,1,0
1035,1,0,0,1,1,0,0,0,0,0,1,0
1036,39,1,0,0,0,0,1,0,0,0,1,0
1037,16,1,0,0,0,1,0,0,0,0,1,0
1038,62,1,0,0,1,0,0,0,0,0,1,0
1039,79,0,1,0,0,0,0,1,0,0,1,0
1040,6,0,0,1,0,0,0,0,1,0,1,0
1041,39,0,1,0,0,0,0,1,0,0,1,0
1042,7,0,1,0,0,0,0,1,0,0,1,0
1043,29,0,1,0,0,0,0,1,0,0,1,0
1044,6,0,0,1,0,0,0,1,0,0,1,0
1045,48,0,0,1,0,0,0,1,0,0,1,0
1046,90,0,1,0,0,0,0,1,0,0,0,1
1047,0,0,1,0,1,0,0,0,0,0,1,0
1048,151,1,0,0,1,0,0,0,0,0,1,0
1049,66,1,0,0,1,0,0,0,0,0,1,0
1050,63,0,0,1,1,0,0,0,0,0,1,0
1051,46,0,1,0,1,0,0,0,0,0,1,0
1052,38,0,0,1,1,0,0,0,0,0,1,0
1053,32,1,0,0,1,0,0,0,0,0,1,0
1054,26,0,0,1,1,0,0,0,0,0,1,0
1055,21,0,1,0,1,0,0,0,0,0,1,0
1056,22,0,1,0,1,0,0,0,0,0,1,0
1057,28,0,1,0,0,0,1,0,0,0,1,0
1058,18,0,1,0,1,0,0,0,0,0,1,0
1059,11,1,0,0,1,0,0,0,0,0,1,0
1060,0,0,0,1,1,0,0,0,0,0,1,0
